"Month","Date","Datetime","Settlement_Period","Demand_Forecast","Demand_Outturn","TRIAD_Avoidance_Estimate","TRIAD_Avoidance_Corrected_Demand_Outturn","APE","Absolute_Error","Publish_Datetime"
"Feb",2023-02-22,"2023-02-22T07:30:00Z",15,29842,30753,0,30753,3,911,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T08:00:00Z",16,30967,32281,0,32281,4.1,1314,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T08:30:00Z",17,33133,33804,0,33804,2,671,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T09:00:00Z",18,34820,34056,0,34056,2.2,764,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T09:30:00Z",19,35200,34622,0,34622,1.7,578,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T10:00:00Z",20,35105,34579,0,34579,1.5,526,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T10:30:00Z",21,34805,34241,0,34241,1.6,564,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T11:00:00Z",22,33726,33823,0,33823,0.3,97,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T11:30:00Z",23,33705,33486,0,33486,0.7,219,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T12:00:00Z",24,33631,33307,0,33307,1,324,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T12:30:00Z",25,34110,33379,0,33379,2.2,731,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T13:00:00Z",26,33985,32946,0,32946,3.2,1039,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T13:30:00Z",27,33384,32567,0,32567,2.5,817,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T14:00:00Z",28,32822,32485,0,32485,1,337,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T14:30:00Z",29,32720,32641,0,32641,0.2,79,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T15:00:00Z",30,32805,32522,0,32522,0.9,283,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T15:30:00Z",31,32826,32577,0,32577,0.8,249,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T16:00:00Z",32,33319,33474,0,33474,0.5,155,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T16:30:00Z",33,34428,34578,0,34578,0.4,150,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T17:00:00Z",34,36034,35714,0,35714,0.9,320,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T17:30:00Z",35,37511,37021,0,37021,1.3,490,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T18:00:00Z",36,38900,38162,0,38162,1.9,738,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T18:30:00Z",37,38858,38951,0,38951,0.2,93,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T19:00:00Z",38,38427,38208,0,38208,0.6,219,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T19:30:00Z",39,37256,36903,0,36903,1,353,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T20:00:00Z",40,36024,35944,0,35944,0.2,80,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T20:30:00Z",41,35047,34781,0,34781,0.8,266,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T21:00:00Z",42,34010,33550,0,33550,1.4,460,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T21:30:00Z",43,32374,31735,0,31735,2,639,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T22:00:00Z",44,30675,30244,0,30244,1.4,431,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T22:30:00Z",45,28802,28293,0,28293,1.8,509,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T23:00:00Z",46,26968,26497,0,26497,1.8,471,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-22T23:30:00Z",47,25179,24874,0,24874,1.2,305,"2023-02-21T08:45:00Z"
"Feb",2023-02-22,"2023-02-23T00:00:00Z",48,24210,23833,0,23833,1.6,377,"2023-02-21T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T00:30:00Z",1,23690,23666,0,23666,0.1,24,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T01:00:00Z",2,23970,24038,0,24038,0.3,68,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T01:30:00Z",3,23716,23569,0,23569,0.6,147,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T02:00:00Z",4,23198,22909,0,22909,1.3,289,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T02:30:00Z",5,22618,22362,0,22362,1.1,256,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T03:00:00Z",6,22438,21994,0,21994,2,444,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T03:30:00Z",7,22076,21735,0,21735,1.6,341,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T04:00:00Z",8,21748,21271,0,21271,2.2,477,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T04:30:00Z",9,21480,20988,0,20988,2.3,492,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T05:00:00Z",10,21807,21046,0,21046,3.6,761,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T05:30:00Z",11,22563,21908,0,21908,3,655,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T06:00:00Z",12,23960,23340,0,23340,2.7,620,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T06:30:00Z",13,26804,26170,0,26170,2.4,634,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T07:00:00Z",14,29163,28784,0,28784,1.3,379,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T07:30:00Z",15,32028,31326,0,31326,2.2,702,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T08:00:00Z",16,33213,32631,0,32631,1.8,582,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T08:30:00Z",17,34200,34097,0,34097,0.3,103,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T09:00:00Z",18,34180,34389,0,34389,0.6,209,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T09:30:00Z",19,34470,34664,0,34664,0.6,194,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T10:00:00Z",20,33898,34313,0,34313,1.2,415,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T10:30:00Z",21,32922,33549,0,33549,1.9,627,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T11:00:00Z",22,32570,32991,0,32991,1.3,421,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T11:30:00Z",23,32086,32288,0,32288,0.6,202,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T12:00:00Z",24,31619,32074,0,32074,1.4,455,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T12:30:00Z",25,31575,32547,0,32547,3,972,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T13:00:00Z",26,31682,32560,0,32560,2.7,878,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T13:30:00Z",27,31487,32371,0,32371,2.7,884,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T14:00:00Z",28,31310,32144,0,32144,2.6,834,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T14:30:00Z",29,31600,32644,0,32644,3.2,1044,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T15:00:00Z",30,31919,32640,0,32640,2.2,721,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T15:30:00Z",31,32344,32456,0,32456,0.3,112,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T16:00:00Z",32,33317,33061,0,33061,0.8,256,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T16:30:00Z",33,34896,34666,0,34666,0.7,230,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T17:00:00Z",34,36043,36091,0,36091,0.1,48,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T17:30:00Z",35,37537,37525,0,37525,0,12,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T18:00:00Z",36,38192,39091,0,39091,2.3,899,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T18:30:00Z",37,38820,39576,0,39576,1.9,756,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T19:00:00Z",38,38859,38874,0,38874,0,15,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T19:30:00Z",39,38033,37743,0,37743,0.8,290,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T20:00:00Z",40,36935,37003,0,37003,0.2,68,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T20:30:00Z",41,35390,35626,0,35626,0.7,236,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T21:00:00Z",42,34000,34307,0,34307,0.9,307,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T21:30:00Z",43,32034,32478,0,32478,1.4,444,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T22:00:00Z",44,30250,30757,0,30757,1.6,507,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T22:30:00Z",45,28363,28944,0,28944,2,581,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T23:00:00Z",46,26640,27455,0,27455,3,815,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-23T23:30:00Z",47,25008,25659,0,25659,2.5,651,"2023-02-22T08:45:00Z"
"Feb",2023-02-23,"2023-02-24T00:00:00Z",48,23800,24571,0,24571,3.1,771,"2023-02-22T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T00:30:00Z",1,24000,24312,0,24312,1.3,312,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T01:00:00Z",2,24450,24622,0,24622,0.7,172,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T01:30:00Z",3,24156,24121,0,24121,0.1,35,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T02:00:00Z",4,23633,23595,0,23595,0.2,38,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T02:30:00Z",5,23107,23140,0,23140,0.1,33,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T03:00:00Z",6,22795,22850,0,22850,0.2,55,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T03:30:00Z",7,22339,22418,0,22418,0.4,79,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T04:00:00Z",8,21794,22183,0,22183,1.8,389,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T04:30:00Z",9,21540,21984,0,21984,2,444,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T05:00:00Z",10,21677,22012,0,22012,1.5,335,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T05:30:00Z",11,22244,22762,0,22762,2.3,518,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T06:00:00Z",12,23084,23940,0,23940,3.6,856,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T06:30:00Z",13,25307,26422,0,26422,4.2,1115,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T07:00:00Z",14,27368,28817,0,28817,5,1449,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T07:30:00Z",15,29788,31464,0,31464,5.3,1676,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T08:00:00Z",16,31289,33138,0,33138,5.6,1849,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T08:30:00Z",17,33093,34095,0,34095,2.9,1002,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T09:00:00Z",18,34000,34514,0,34514,1.5,514,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T09:30:00Z",19,34400,34769,0,34769,1.1,369,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T10:00:00Z",20,34023,34690,0,34690,1.9,667,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T10:30:00Z",21,33730,34228,0,34228,1.5,498,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T11:00:00Z",22,33597,33938,0,33938,1,341,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T11:30:00Z",23,33415,33721,0,33721,0.9,306,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T12:00:00Z",24,33248,33264,0,33264,0,16,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T12:30:00Z",25,33684,33039,0,33039,2,645,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T13:00:00Z",26,33690,32566,0,32566,3.5,1124,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T13:30:00Z",27,32972,32157,0,32157,2.5,815,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T14:00:00Z",28,31978,31660,0,31660,1,318,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T14:30:00Z",29,31360,31527,0,31527,0.5,167,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T15:00:00Z",30,31637,31224,0,31224,1.3,413,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T15:30:00Z",31,32198,31281,0,31281,2.9,917,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T16:00:00Z",32,32729,31942,0,31942,2.5,787,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T16:30:00Z",33,33594,32893,0,32893,2.1,701,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T17:00:00Z",34,35115,34173,0,34173,2.8,942,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T17:30:00Z",35,36669,35331,0,35331,3.8,1338,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T18:00:00Z",36,37698,36263,0,36263,4,1435,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T18:30:00Z",37,37740,37173,0,37173,1.5,567,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T19:00:00Z",38,37186,36843,0,36843,0.9,343,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T19:30:00Z",39,36420,36062,0,36062,1,358,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T20:00:00Z",40,35451,34977,0,34977,1.4,474,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T20:30:00Z",41,34362,33574,0,33574,2.3,788,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T21:00:00Z",42,33170,32221,0,32221,2.9,949,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T21:30:00Z",43,31787,31355,0,31355,1.4,432,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T22:00:00Z",44,30303,29954,0,29954,1.2,349,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T22:30:00Z",45,28765,28190,0,28190,2,575,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T23:00:00Z",46,27363,26800,0,26800,2.1,563,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-24T23:30:00Z",47,25727,25775,0,25775,0.2,48,"2023-02-23T08:45:00Z"
"Feb",2023-02-24,"2023-02-25T00:00:00Z",48,24770,24645,0,24645,0.5,125,"2023-02-23T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T00:30:00Z",1,24510,24487,0,24487,0.1,23,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T01:00:00Z",2,24840,24688,0,24688,0.6,152,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T01:30:00Z",3,24285,24269,0,24269,0.1,16,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T02:00:00Z",4,23720,23726,0,23726,0,6,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T02:30:00Z",5,23142,23148,0,23148,0,6,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T03:00:00Z",6,22894,22818,0,22818,0.3,76,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T03:30:00Z",7,22408,22316,0,22316,0.4,92,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T04:00:00Z",8,22057,21855,0,21855,0.9,202,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T04:30:00Z",9,21837,21498,0,21498,1.6,339,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T05:00:00Z",10,21630,21297,0,21297,1.6,333,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T05:30:00Z",11,21886,21546,0,21546,1.6,340,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T06:00:00Z",12,22048,21963,0,21963,0.4,85,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T06:30:00Z",13,23317,23372,0,23372,0.2,55,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T07:00:00Z",14,24161,24242,0,24242,0.3,81,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T07:30:00Z",15,25439,25607,0,25607,0.7,168,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T08:00:00Z",16,26290,26576,0,26576,1.1,286,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T08:30:00Z",17,27541,27889,0,27889,1.2,348,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T09:00:00Z",18,28190,28626,0,28626,1.5,436,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T09:30:00Z",19,28597,29443,0,29443,2.9,846,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T10:00:00Z",20,28640,29149,0,29149,1.7,509,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T10:30:00Z",21,28599,28870,0,28870,0.9,271,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T11:00:00Z",22,28228,28765,0,28765,1.9,537,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T11:30:00Z",23,28188,28810,0,28810,2.2,622,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T12:00:00Z",24,28207,28388,0,28388,0.6,181,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T12:30:00Z",25,28240,28736,0,28736,1.7,496,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T13:00:00Z",26,28095,28615,0,28615,1.8,520,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T13:30:00Z",27,27808,28596,0,28596,2.8,788,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T14:00:00Z",28,27618,28537,0,28537,3.2,919,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T14:30:00Z",29,27570,28434,0,28434,3,864,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T15:00:00Z",30,27639,28594,0,28594,3.3,955,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T15:30:00Z",31,28027,29113,0,29113,3.7,1086,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T16:00:00Z",32,28758,29559,0,29559,2.7,801,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T16:30:00Z",33,30103,30820,0,30820,2.3,717,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T17:00:00Z",34,31795,32160,0,32160,1.1,365,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T17:30:00Z",35,33481,33828,0,33828,1,347,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T18:00:00Z",36,34636,35153,0,35153,1.5,517,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T18:30:00Z",37,35660,35676,0,35676,0,16,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T19:00:00Z",38,35497,35382,0,35382,0.3,115,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T19:30:00Z",39,34549,34375,0,34375,0.5,174,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T20:00:00Z",40,33500,33431,0,33431,0.2,69,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T20:30:00Z",41,32555,32446,0,32446,0.3,109,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T21:00:00Z",42,31450,31577,0,31577,0.4,127,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T21:30:00Z",43,30415,30386,0,30386,0.1,29,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T22:00:00Z",44,29308,29324,0,29324,0.1,16,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T22:30:00Z",45,28143,28446,0,28446,1.1,303,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T23:00:00Z",46,27029,27141,0,27141,0.4,112,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-25T23:30:00Z",47,25918,25674,0,25674,1,244,"2023-02-24T08:45:00Z"
"Feb",2023-02-25,"2023-02-26T00:00:00Z",48,24960,24867,0,24867,0.4,93,"2023-02-24T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T00:30:00Z",1,24800,24743,0,24743,0.2,57,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T01:00:00Z",2,25280,25198,0,25198,0.3,82,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T01:30:00Z",3,24931,24599,0,24599,1.3,332,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T02:00:00Z",4,24182,23813,0,23813,1.5,369,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T02:30:00Z",5,23712,23285,0,23285,1.8,427,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T03:00:00Z",6,23440,22912,0,22912,2.3,528,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T03:30:00Z",7,22974,22571,0,22571,1.8,403,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T04:00:00Z",8,22410,22023,0,22023,1.8,387,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T04:30:00Z",9,22195,21750,0,21750,2,445,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T05:00:00Z",10,21932,21379,0,21379,2.6,553,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T05:30:00Z",11,21920,21427,0,21427,2.3,493,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T06:00:00Z",12,22132,21627,0,21627,2.3,505,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T06:30:00Z",13,22901,22570,0,22570,1.5,331,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T07:00:00Z",14,23307,23128,0,23128,0.8,179,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T07:30:00Z",15,24135,24072,0,24072,0.3,63,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T08:00:00Z",16,24951,24659,0,24659,1.2,292,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T08:30:00Z",17,25782,25569,0,25569,0.8,213,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T09:00:00Z",18,26350,25985,0,25985,1.4,365,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T09:30:00Z",19,26983,26258,0,26258,2.8,725,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T10:00:00Z",20,27400,26083,0,26083,5,1317,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T10:30:00Z",21,27500,25917,0,25917,6.1,1583,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T11:00:00Z",22,27746,26029,0,26029,6.6,1717,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T11:30:00Z",23,27850,26568,0,26568,4.8,1282,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T12:00:00Z",24,28029,26873,0,26873,4.3,1156,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T12:30:00Z",25,28551,27666,0,27666,3.2,885,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T13:00:00Z",26,28620,27904,0,27904,2.6,716,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T13:30:00Z",27,28438,27871,0,27871,2,567,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T14:00:00Z",28,28278,27872,0,27872,1.5,406,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T14:30:00Z",29,28270,28125,0,28125,0.5,145,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T15:00:00Z",30,28336,28410,0,28410,0.3,74,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T15:30:00Z",31,29007,29182,0,29182,0.6,175,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T16:00:00Z",32,29963,30314,0,30314,1.2,351,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T16:30:00Z",33,31503,32004,0,32004,1.6,501,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T17:00:00Z",34,33395,33603,0,33603,0.6,208,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T17:30:00Z",35,35231,35370,0,35370,0.4,139,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T18:00:00Z",36,36385,36810,0,36810,1.2,425,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T18:30:00Z",37,37350,37411,0,37411,0.2,61,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T19:00:00Z",38,37459,37116,0,37116,0.9,343,"2023-02-25T08:45:00Z"
"Feb",2023-02-26,"2023-02-26T19:30:00Z",39,36546,36381,0,36381,0.5,165,"2023-02-25T08:45:00Z"
