Datetime,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,GENERATION,RENEWABLE,FOSSIL,CARBON_INTENSITY,Demand_Forecast,Demand_Outturn,Absolute_Error,APE,Renewable_share,Demand_Spike,Forecast_Failure,Low_Renewable_Window,High_Carbon_Period
2025-06-18 16:30:00,23461,25415,21052,844,8083,35017.0,9526.0,10244.0,146.0,23276,22040,1236,5.6,27.203929519947458,False,False,False,False
2025-06-18 17:00:00,24747,26743,22212,761,6845,34179.0,8676.0,11440.0,156.0,24541,23509,1032,4.4,25.38400772404108,False,False,False,False
2025-06-18 17:30:00,26121,28118,23484,678,5565,33860.0,7511.0,12165.0,167.0,25322,24796,526,2.1,22.182516243354993,False,False,False,False
2025-06-18 18:00:00,26952,28949,24280,609,4320,33886.0,6535.0,12833.0,178.0,26310,26168,142,0.5,19.28525054594818,False,False,True,False
2025-06-18 18:30:00,27826,29848,25183,540,3194,33383.0,5693.0,13232.0,185.0,27151,26987,164,0.6,17.053590150675493,False,False,True,False
2025-06-18 19:00:00,28433,30956,25801,495,2218,33306.0,4925.0,13850.0,197.0,27754,27855,101,0.4,14.787125442863147,False,False,True,False
2025-06-18 19:30:00,28868,31458,26193,450,1404,32670.0,4174.0,14039.0,203.0,28160,28453,293,1.0,12.776247321701867,False,False,True,True
2025-06-18 20:00:00,28710,32125,26049,438,716,31693.0,3638.0,13918.0,203.0,28310,28888,578,2.0,11.478875461458367,False,False,True,True
2025-06-18 20:30:00,28592,32029,25940,425,238,31109.0,3201.0,13915.0,205.0,28077,28721,644,2.2,10.289626796104022,False,False,True,True
2025-06-18 21:00:00,28329,31263,25660,427,22,30431.0,2784.0,13769.0,207.0,28370,28601,231,0.8,9.148565607439782,False,False,True,True
2025-06-18 21:30:00,27735,30641,25282,429,0,29423.0,2306.0,13599.0,207.0,28064,28317,253,0.9,7.83740611086565,False,False,True,True
2025-06-18 22:00:00,27272,29814,24870,404,0,27835.0,1976.0,12737.0,203.0,27708,27729,21,0.1,7.098976109215018,False,False,True,True
2025-06-18 22:30:00,26294,28793,24035,378,0,26984.0,1887.0,12160.0,199.0,27776,27267,509,1.9,6.993032908390156,False,False,True,False
2025-06-18 23:00:00,24751,27225,22594,350,0,26229.0,1493.0,11549.0,194.0,26419,26261,158,0.6,5.692172785847726,False,False,True,False
2025-06-18 23:30:00,23883,26334,21843,322,0,25541.0,1248.0,11092.0,192.0,24689,24705,16,0.1,4.886261305352179,False,False,True,False
2025-06-19 00:00:00,23373,25464,21363,322,0,24799.0,1155.0,10503.0,188.0,23450,23863,413,1.7,4.657445864752611,False,False,True,False
2025-06-19 00:30:00,22928,24841,20974,321,0,24366.0,1169.0,10014.0,184.0,22480,23360,880,3.8,4.797668882869573,False,False,True,False
2025-06-19 01:00:00,22345,24223,20435,318,0,24343.0,1174.0,9860.0,183.0,22011,22911,900,3.9,4.822741650577168,False,False,True,False
2025-06-19 01:30:00,22064,23806,20208,315,0,23630.0,1167.0,9152.0,177.0,21729,22333,604,2.7,4.9386373254337705,False,False,True,False
2025-06-19 02:00:00,21704,23704,19845,297,0,23607.0,1125.0,9259.0,177.0,21570,22071,501,2.3,4.765535646206634,False,False,True,False
2025-06-19 02:30:00,21116,23117,19309,279,0,23734.0,1157.0,9407.0,178.0,21172,21689,517,2.4,4.874863065644224,False,False,True,False
2025-06-19 03:00:00,20941,23033,19132,294,0,23641.0,1162.0,9255.0,177.0,20692,21098,406,1.9,4.915189712787107,False,False,True,False
2025-06-19 03:30:00,20811,22855,18943,308,0,23634.0,1169.0,9208.0,177.0,20251,20946,695,3.3,4.946263857154946,False,False,True,False
2025-06-19 04:00:00,20174,22778,18366,328,0,23798.0,1347.0,9215.0,175.0,20031,20808,777,3.7,5.66013950752164,False,False,True,False
2025-06-19 04:30:00,20099,22687,18312,348,0,24623.0,1799.0,9020.0,173.0,19849,20162,313,1.6,7.306177151443773,False,False,True,False
2025-06-19 05:00:00,20481,22826,18701,382,123,25984.0,2639.0,9112.0,171.0,19500,20104,604,3.0,10.15625,False,False,True,False
2025-06-19 05:30:00,20455,22776,18691,416,555,27777.0,3917.0,9185.0,166.0,19566,20484,918,4.5,14.10159484465565,False,False,True,False
2025-06-19 06:00:00,22117,24089,20192,418,1184,30057.0,5240.0,9309.0,160.0,20101,20487,386,1.9,17.433542935089996,False,False,True,False
2025-06-19 06:30:00,23201,25192,21108,420,1984,31507.0,6215.0,9484.0,158.0,21644,22175,531,2.4,19.725775224553274,False,False,True,False
2025-06-19 07:00:00,24550,26425,22280,380,2938,32535.0,7185.0,9663.0,157.0,22390,23248,858,3.7,22.083909635776855,False,False,False,False
2025-06-19 07:30:00,24929,26930,22474,339,4055,33246.0,8547.0,9283.0,146.0,24155,24599,444,1.8,25.70835589243819,False,False,False,False
2025-06-19 08:00:00,24884,26886,22364,343,5259,34078.0,9982.0,8912.0,137.0,23960,24948,988,4.0,29.291625095369444,False,False,False,False
2025-06-19 08:30:00,24180,26148,21679,346,6583,34946.0,11183.0,8634.0,129.0,24320,24865,545,2.2,32.000801236192984,False,False,False,False
2025-06-19 09:00:00,23780,25525,21299,359,7965,35330.0,12187.0,8083.0,121.0,23968,24172,204,0.8,34.49476365694877,False,False,False,False
2025-06-19 09:30:00,23195,24873,20734,372,9250,34701.0,13142.0,6421.0,105.0,23688,23759,71,0.3,37.87210743206247,False,False,False,False
2025-06-19 10:00:00,22536,23977,20152,380,10406,34613.0,14011.0,5366.0,94.0,23045,23198,153,0.7,40.479010776297926,False,False,False,False
2025-06-19 10:30:00,21295,22495,19006,387,11420,34917.0,14711.0,4878.0,89.0,22244,22510,266,1.2,42.13134003494,False,False,False,False
2025-06-19 11:00:00,20679,21578,18457,424,12271,35304.0,15091.0,4909.0,88.0,21691,21254,437,2.1,42.745864491275775,False,False,False,False
2025-06-19 11:30:00,20635,21329,18366,461,12905,35508.0,15535.0,4797.0,85.0,21165,20677,488,2.4,43.750704066689195,False,False,False,False
2025-06-19 12:00:00,20836,21412,18578,517,13265,35498.0,15686.0,4732.0,84.0,20806,20651,155,0.8,44.18840498056228,False,False,False,False
2025-06-19 12:30:00,20537,21150,18290,572,13539,35288.0,15768.0,4706.0,84.0,20500,20836,336,1.6,44.6837451824983,False,False,False,False
2025-06-19 13:00:00,20419,21106,18209,628,13485,35148.0,15723.0,4768.0,84.0,20375,20534,159,0.8,44.7336975076818,False,False,False,False
2025-06-19 13:30:00,20257,20935,18070,684,13327,34750.0,15476.0,4676.0,84.0,20014,20427,413,2.0,44.53525179856115,False,False,False,False
2025-06-19 14:00:00,20155,20993,17962,733,12966,34472.0,15321.0,4579.0,83.0,19680,20253,573,2.8,44.44476676723138,False,False,False,False
2025-06-19 14:30:00,20514,21402,18373,782,12318,34099.0,14718.0,4876.0,87.0,19862,20172,310,1.5,43.16255608668876,False,False,False,False
2025-06-19 15:00:00,20639,21665,18501,837,11578,34039.0,13955.0,5506.0,95.0,20355,20524,169,0.8,40.99709157143277,False,False,False,False
2025-06-19 15:30:00,21418,22352,19240,891,10597,34109.0,12984.0,6423.0,106.0,20795,20659,136,0.7,38.06619953677915,False,False,False,False
2025-06-19 16:00:00,22410,23314,20205,937,9493,34696.0,12035.0,8373.0,124.0,21843,21464,379,1.8,34.68699561909154,False,False,False,False
2025-06-19 16:30:00,23688,24650,21457,982,8214,35087.0,10809.0,10066.0,141.0,22955,22452,503,2.2,30.80628152877134,False,False,False,False
2025-06-19 17:00:00,25224,26341,22908,1028,6941,34284.0,9847.0,10876.0,147.0,24076,23750,326,1.4,28.72185275930463,False,False,False,False
2025-06-19 17:30:00,26903,28118,24542,1074,5539,34144.0,9349.0,11147.0,152.0,25245,25277,32,0.1,27.381091846298034,False,False,False,False
2025-06-19 18:00:00,27302,28783,24940,1096,4271,34310.0,9056.0,11712.0,162.0,26301,26926,625,2.3,26.39463713203148,False,False,False,False
2025-06-19 18:30:00,28035,29621,25656,1118,3216,33992.0,8667.0,11945.0,166.0,26826,27323,497,1.8,25.497175806072015,False,False,False,False
2025-06-19 19:00:00,28711,30751,26365,1151,2259,33599.0,8242.0,11931.0,168.0,27412,28052,640,2.3,24.530491978927945,False,False,False,False
2025-06-19 19:30:00,29638,31708,27160,1183,1399,32824.0,7883.0,11886.0,168.0,27520,28762,1242,4.3,24.015963928832562,False,False,False,False
2025-06-19 20:00:00,29424,31889,26876,1255,748,32408.0,7664.0,12050.0,170.0,27780,29653,1873,6.3,23.64848185633177,False,False,False,False
2025-06-19 20:30:00,28894,31378,26401,1326,262,32177.0,7802.0,12000.0,168.0,27939,29403,1464,5.0,24.24713304534295,False,False,False,False
2025-06-19 21:00:00,28469,31199,26041,1411,29,31878.0,7940.0,11678.0,163.0,27960,28898,938,3.2,24.907459690068386,False,False,False,False
2025-06-19 21:30:00,27916,30872,25588,1495,0,30769.0,8120.0,10394.0,153.0,27281,28455,1174,4.1,26.390197926484447,False,False,False,False
2025-06-19 22:00:00,27658,30348,25353,1567,0,27777.0,8183.0,7707.0,131.0,27065,27913,848,3.0,29.45962486949635,False,False,False,False
2025-06-19 22:30:00,26426,29038,24218,1639,0,27033.0,8288.0,7046.0,123.0,26510,27642,1132,4.1,30.658824399807642,False,False,False,False
2025-06-19 23:00:00,24605,26051,22606,1691,0,26594.0,8620.0,6377.0,113.0,25680,26376,696,2.6,32.413326314206216,False,False,False,False
2025-06-19 23:30:00,23690,24957,21811,1742,0,25849.0,8811.0,5434.0,102.0,23862,24550,688,2.8,34.086425006770085,False,False,False,False
2025-06-20 00:00:00,22991,24669,21137,1739,0,25396.0,8822.0,5197.0,100.0,22840,23662,822,3.5,34.73775397700425,False,False,False,False
2025-06-20 00:30:00,22427,23996,20614,1735,0,25518.0,8815.0,5354.0,102.0,22520,22986,466,2.0,34.54424327925386,False,False,False,False
2025-06-20 01:00:00,22187,23526,20385,1670,0,25361.0,8465.0,5281.0,104.0,22115,22410,295,1.3,33.378021371397026,False,False,False,False
2025-06-20 01:30:00,22115,23398,20398,1605,0,24906.0,8362.0,4994.0,100.0,21683,22188,505,2.3,33.574239139163254,False,False,False,False
2025-06-20 02:00:00,21634,23491,19935,1586,0,24641.0,8025.0,5171.0,103.0,21510,22109,599,2.7,32.56767176656791,False,False,False,False
2025-06-20 02:30:00,20985,22920,19304,1566,0,24419.0,7696.0,5376.0,107.0,21220,21611,391,1.8,31.516442114746713,False,False,False,False
2025-06-20 03:00:00,20491,22769,18871,1476,0,24248.0,7674.0,5240.0,105.0,20851,20964,113,0.5,31.64797096667766,False,False,False,False
2025-06-20 03:30:00,20279,22579,18647,1386,0,24023.0,7418.0,5097.0,105.0,20506,20483,23,0.1,30.878741206343918,False,False,False,False
2025-06-20 04:00:00,20086,22788,18522,1386,0,23930.0,6964.0,5455.0,111.0,20260,20279,19,0.1,29.101546176347682,False,False,False,False
2025-06-20 04:30:00,19730,22470,18165,1386,0,24516.0,7116.0,5672.0,115.0,19973,20079,106,0.5,29.02594224180127,False,False,False,False
2025-06-20 05:00:00,19674,22378,18071,1332,135,25538.0,7596.0,5813.0,114.0,19660,19711,51,0.3,29.74391103453677,False,False,False,False
2025-06-20 05:30:00,19987,22386,18325,1278,580,26821.0,8342.0,5889.0,114.0,19767,19684,83,0.4,31.10249431415682,False,False,False,False
2025-06-20 06:00:00,21585,22596,19722,1147,1195,29528.0,9026.0,5739.0,113.0,20052,20026,26,0.1,30.567596857220263,False,False,False,False
2025-06-20 06:30:00,22422,23575,20465,1015,1884,31052.0,9676.0,6171.0,117.0,21791,21645,146,0.7,31.160633775602214,False,False,False,False
2025-06-20 07:00:00,24128,25612,21979,970,2621,32470.0,10448.0,6375.0,115.0,22994,22458,536,2.4,32.177394518016634,False,False,False,False
2025-06-20 07:30:00,24903,26588,22619,925,3380,33043.0,11093.0,6343.0,112.0,24666,24197,469,1.9,33.57140695457434,False,False,False,False
2025-06-20 08:00:00,25132,26970,22710,952,4439,33628.0,11381.0,6472.0,116.0,25300,24935,365,1.5,33.84382062566908,False,False,False,False
2025-06-20 08:30:00,24767,26682,22313,978,5390,34318.0,12443.0,6436.0,111.0,26050,25130,920,3.7,36.25794043941954,False,False,False,False
2025-06-20 09:00:00,24673,26421,22264,1054,6221,34642.0,13407.0,6332.0,104.0,25943,24758,1185,4.8,38.70157612147105,False,False,False,False
2025-06-20 09:30:00,24358,26021,21911,1130,7236,34812.0,14514.0,5372.0,93.0,25487,24670,817,3.3,41.692519820751464,False,False,False,False
2025-06-20 10:00:00,24037,25459,21569,1208,8061,34930.0,14788.0,4406.0,80.0,25145,24352,793,3.3,42.336100772974525,False,False,False,False
2025-06-20 10:30:00,23449,24464,21030,1286,9104,35316.0,15675.0,4153.0,76.0,24383,24026,357,1.5,44.38498131158682,False,False,False,False
2025-06-20 11:00:00,23152,24001,20767,1303,9284,36177.0,16364.0,4318.0,76.0,24109,23439,670,2.9,45.233159189540316,False,False,False,False
2025-06-20 11:30:00,22654,23461,20321,1319,10338,36041.0,16450.0,4238.0,74.0,23426,23140,286,1.2,45.64246275075609,False,False,False,False
2025-06-20 12:00:00,22709,23596,20367,1331,10980,35817.0,16249.0,4216.0,75.0,23015,22667,348,1.5,45.36672529804283,False,False,False,False
2025-06-20 12:30:00,22526,23468,20161,1342,10749,36531.0,16908.0,4127.0,72.0,22940,22711,229,1.0,46.28397799129507,False,False,False,False
2025-06-20 13:00:00,22572,23618,20311,1306,10510,36032.0,16627.0,3988.0,72.0,22822,22531,291,1.3,46.14509325044405,False,False,False,False
2025-06-20 13:30:00,22329,23564,20096,1270,11152,34889.0,15681.0,3897.0,73.0,22269,22561,292,1.3,44.945398263062856,False,False,False,False
2025-06-20 14:00:00,22130,23494,19908,1230,10746,35073.0,15605.0,4130.0,75.0,22050,22326,276,1.2,44.49291477774926,False,False,False,False
2025-06-20 14:30:00,22256,23647,19961,1189,9453,35097.0,15180.0,4490.0,79.0,22210,22152,58,0.3,43.25155996238995,False,False,False,False
2025-06-20 15:00:00,22474,23872,20174,1242,9287,34471.0,14500.0,4891.0,84.0,22189,22264,75,0.3,42.06434394128398,False,False,False,False
2025-06-20 15:30:00,22764,24240,20469,1295,8797,34664.0,14013.0,5551.0,92.0,22293,22490,197,0.9,40.425225017309025,False,False,False,False
2025-06-20 16:00:00,23454,24645,21151,1248,8135,33779.0,12880.0,7199.0,107.0,22875,22768,107,0.5,38.13019923621185,False,False,False,False
2025-06-20 16:30:00,24257,25505,21898,1200,7563,34109.0,11786.0,8703.0,124.0,23516,23507,9,0.0,34.55393004778797,False,False,False,False
2025-06-20 17:00:00,25142,26455,22739,1169,6231,34795.0,11382.0,10931.0,143.0,24324,24297,27,0.1,32.7115964937491,False,False,False,False
2025-06-20 17:30:00,26340,27675,23872,1138,5061,35011.0,10893.0,11611.0,150.0,25186,25189,3,0.0,31.11307874667962,False,False,False,False
2025-06-20 18:00:00,26360,29768,23907,1093,3862,34894.0,10195.0,11963.0,154.0,25913,26370,457,1.7,29.21705737376053,False,False,False,False
2025-06-20 18:30:00,27202,30963,24724,1048,2994,34492.0,9532.0,12246.0,159.0,26733,26375,358,1.4,27.63539371448452,False,False,False,False
2025-06-20 19:00:00,27900,32518,25477,1096,2200,33933.0,9007.0,12401.0,163.0,27110,27222,112,0.4,26.543482745410074,False,False,False,False
2025-06-20 19:30:00,27815,32432,25446,1143,1429,33248.0,8574.0,12222.0,164.0,27400,27923,523,1.9,25.78801732435034,False,False,False,False
2025-06-20 20:00:00,27997,32615,25635,1314,768,32358.0,8345.0,12152.0,167.0,27336,27815,479,1.7,25.78960380740466,False,False,False,False
2025-06-20 20:30:00,27381,32005,25088,1485,307,32291.0,8618.0,11858.0,164.0,26710,28005,1295,4.6,26.68855098943978,False,False,False,False
2025-06-20 21:00:00,26927,31027,24632,1593,34,31927.0,8759.0,11407.0,160.0,26520,27360,840,3.1,27.43445986155918,False,False,False,False
2025-06-20 21:30:00,27038,31044,24790,1700,0,30927.0,8835.0,10316.0,152.0,26163,26932,769,2.9,28.56727131632554,False,False,False,False
2025-06-20 22:00:00,26499,30007,24270,1707,0,29236.0,8767.0,8445.0,135.0,25945,27051,1106,4.1,29.987002325899574,False,False,False,False
2025-06-20 22:30:00,25698,29152,23537,1714,0,28007.0,8826.0,7130.0,123.0,25626,26516,890,3.4,31.5135501838826,False,False,False,False
2025-06-20 23:00:00,24465,27568,22415,1707,0,26897.0,8687.0,6178.0,114.0,25082,25658,576,2.2,32.29728222478344,False,False,False,False
2025-06-20 23:30:00,23325,26197,21368,1700,0,25852.0,8499.0,5307.0,106.0,23732,24427,695,2.8,32.87559956676466,False,False,False,False
2025-06-21 00:00:00,22524,24993,20631,1614,0,25120.0,8072.0,4662.0,95.0,22840,23283,443,1.9,32.13375796178344,False,False,False,False
2025-06-21 00:30:00,21949,24333,20098,1528,0,24726.0,7998.0,4195.0,89.0,22460,22506,46,0.2,32.346517835476824,False,False,False,False
2025-06-21 01:00:00,21425,23687,19585,1509,0,24700.0,8178.0,3999.0,85.0,21921,21927,6,0.0,33.10931174089069,False,False,False,False
2025-06-21 01:30:00,20957,23112,19180,1489,0,24393.0,8198.0,3677.0,81.0,21523,21411,112,0.5,33.60800229574058,False,False,False,False
2025-06-21 02:00:00,20736,23067,18966,1462,0,23701.0,7921.0,2868.0,71.0,21250,20940,310,1.5,33.420530779292015,False,False,False,False
2025-06-21 02:30:00,20370,22771,18689,1435,0,22906.0,7595.0,2702.0,69.0,20787,20730,57,0.3,33.157251375185545,False,False,False,False
2025-06-21 03:00:00,20062,22121,18411,1360,0,22299.0,7209.0,2791.0,70.0,20428,20360,68,0.3,32.328803982241354,False,False,False,False
2025-06-21 03:30:00,19518,21503,17900,1284,0,21832.0,6939.0,2681.0,69.0,20137,20055,82,0.4,31.783620373763284,False,False,False,False
2025-06-21 04:00:00,19156,21075,17575,1236,0,22170.0,7015.0,2592.0,67.0,19730,19499,231,1.2,31.641858367162833,False,False,False,False
2025-06-21 04:30:00,18725,20639,17181,1187,0,22465.0,7414.0,2491.0,64.0,19279,19150,129,0.7,33.002448252837745,False,False,False,False
2025-06-21 05:00:00,18751,20849,17168,1125,110,23490.0,7962.0,2651.0,66.0,18752,18716,36,0.2,33.89527458492976,False,False,False,False
2025-06-21 05:30:00,18574,20591,16949,1062,511,24228.0,8582.0,2668.0,65.0,18674,18753,79,0.4,35.42182598646195,False,False,False,False
2025-06-21 06:00:00,19329,20890,17599,984,1105,25622.0,9352.0,2779.0,71.0,18670,18594,76,0.4,36.49988291312153,False,False,False,False
2025-06-21 06:30:00,19487,21077,17698,906,1793,26763.0,10428.0,2590.0,67.0,19417,19356,61,0.3,38.964241676942045,False,False,False,False
2025-06-21 07:00:00,20181,21887,18372,883,2566,28244.0,11697.0,2514.0,62.0,19597,19500,97,0.5,41.41410565075768,False,False,False,False
2025-06-21 07:30:00,20391,22263,18540,859,3497,29436.0,12808.0,2458.0,61.0,20536,20213,323,1.6,43.5113466503601,False,False,False,False
2025-06-21 08:00:00,20912,22795,18969,916,4547,30544.0,13543.0,2391.0,66.0,21130,20403,727,3.6,44.33931377684652,False,False,False,False
2025-06-21 08:30:00,21038,22955,19037,973,5423,31542.0,14760.0,2509.0,64.0,22167,20932,1235,5.9,46.79474985733308,False,False,False,False
2025-06-21 09:00:00,21504,23308,19439,988,6060,31942.0,15211.0,2566.0,62.0,22186,21045,1141,5.4,47.62068749608665,False,False,False,False
2025-06-21 09:30:00,21457,23194,19373,1002,7137,31575.0,14781.0,2860.0,66.0,22430,21511,919,4.3,46.812351543942995,False,False,False,False
2025-06-21 10:00:00,21199,22786,19086,1059,8021,31723.0,14770.0,3735.0,76.0,22322,21451,871,4.1,46.55927875673802,False,False,False,False
2025-06-21 10:30:00,20846,22441,18799,1116,7955,32212.0,15028.0,4102.0,78.0,22251,21190,1061,5.0,46.65342108530982,False,False,False,False
2025-06-21 11:00:00,21181,22753,19148,1185,7769,32518.0,14390.0,3731.0,77.0,22058,20846,1212,5.8,44.252414047604404,False,False,False,False
2025-06-21 11:30:00,21367,23073,19350,1253,7935,32081.0,14154.0,3715.0,76.0,21866,21207,659,3.1,44.119572332533274,False,False,False,False
2025-06-21 12:00:00,21970,23828,19991,1382,7209,31838.0,13987.0,4066.0,81.0,21797,21383,414,1.9,43.93177963439914,False,False,False,False
2025-06-21 12:30:00,21761,23756,19837,1510,6696,32629.0,14757.0,4217.0,80.0,21800,21983,183,0.8,45.22663887952435,False,False,False,False
2025-06-21 13:00:00,21521,23670,19649,1585,6497,32472.0,14680.0,4599.0,84.0,21688,21743,55,0.3,45.208179354520816,False,False,False,False
2025-06-21 13:30:00,21627,23870,19659,1659,6808,32526.0,15072.0,4618.0,82.0,21470,21527,57,0.3,46.33831396421325,False,False,False,False
2025-06-21 14:00:00,21653,23897,19759,1667,6263,32375.0,15176.0,4552.0,80.0,20886,21631,745,3.4,46.87567567567568,False,False,False,False
2025-06-21 14:30:00,21913,23924,19968,1675,6154,32084.0,15154.0,4477.0,78.0,20730,21656,926,4.3,47.23226530357811,False,False,False,False
2025-06-21 15:00:00,22206,24128,20289,1602,6002,31896.0,14639.0,4233.0,76.0,20797,21920,1123,5.1,45.896037120642085,False,False,False,False
2025-06-21 15:30:00,22365,24162,20502,1528,5891,32097.0,14428.0,4373.0,78.0,21050,22228,1178,5.3,44.95124154905443,False,False,False,False
2025-06-21 16:00:00,22457,24273,20600,1464,5656,32461.0,13758.0,5068.0,85.0,21593,22355,762,3.4,42.38316749329965,False,False,False,False
2025-06-21 16:30:00,22728,24162,20908,1400,6063,32579.0,12827.0,6028.0,97.0,22029,22470,441,2.0,39.37198809048773,False,False,False,False
2025-06-21 17:00:00,23577,24754,21789,1415,5498,32181.0,12214.0,7529.0,114.0,22813,22746,67,0.3,37.95407227867375,False,False,False,False
2025-06-21 17:30:00,24257,25588,22411,1429,4592,32063.0,11970.0,7788.0,117.0,23884,23621,263,1.1,37.332751146180954,False,False,False,False
2025-06-21 18:00:00,24771,26385,22845,1446,3674,32705.0,11684.0,8048.0,126.0,24711,24287,424,1.7,35.72542424705703,False,False,False,False
2025-06-21 18:30:00,25566,27174,23643,1462,2712,32440.0,11124.0,8141.0,129.0,25269,24791,478,1.9,34.29099876695438,False,False,False,False
2025-06-21 19:00:00,25139,28888,23195,1556,1919,32079.0,11072.0,8126.0,131.0,25620,25572,48,0.2,34.514791608217216,False,False,False,False
2025-06-21 19:30:00,25244,29144,23370,1649,1302,31900.0,11535.0,7916.0,125.0,25520,25131,389,1.5,36.159874608150474,False,False,False,False
2025-06-21 20:00:00,25490,29397,23586,1748,634,30914.0,11431.0,7801.0,127.0,25579,25260,319,1.3,36.97677427702659,False,False,False,False
2025-06-21 20:30:00,25711,29651,23793,1846,227,30410.0,11403.0,7860.0,125.0,25480,25516,36,0.1,37.497533706017755,False,False,False,False
2025-06-21 21:00:00,25170,28725,23221,1932,22,30275.0,11775.0,7566.0,116.0,25431,25716,285,1.1,38.8934764657308,False,False,False,False
2025-06-21 21:30:00,24653,28203,22669,2018,0,29378.0,11463.0,7047.0,111.0,25257,25138,119,0.5,39.01899380488801,False,False,False,False
2025-06-21 22:00:00,24845,27967,22817,2035,0,27807.0,11958.0,4864.0,85.0,25127,24649,478,1.9,43.00356025461215,False,False,False,False
2025-06-21 22:30:00,23957,26980,21959,2051,0,27003.0,12310.0,3673.0,71.0,24895,24844,51,0.2,45.58752731178017,False,False,False,False
2025-06-21 23:00:00,22864,25216,20879,2067,0,26833.0,12671.0,3431.0,66.0,24238,23917,321,1.3,47.221704617448665,False,False,False,False
2025-06-21 23:30:00,21881,24565,19976,2083,0,26545.0,12986.0,2854.0,58.0,23050,22828,222,1.0,48.92070069692974,False,False,False,False
2025-06-22 00:00:00,21635,23970,19772,2051,0,26136.0,12834.0,2742.0,56.0,22160,21871,289,1.3,49.10468319559229,False,False,False,False
2025-06-22 00:30:00,21308,23533,19503,2019,0,25662.0,12893.0,2674.0,54.0,21460,21645,185,0.9,50.24160236926194,False,False,False,False
2025-06-22 01:00:00,20716,23334,19006,2008,0,25737.0,12866.0,2675.0,56.0,21004,21308,304,1.4,49.9902863581614,False,False,False,False
2025-06-22 01:30:00,20300,23005,18675,1996,0,25102.0,12430.0,2667.0,55.0,20669,20697,28,0.1,49.51796669588081,False,False,False,False
2025-06-22 02:00:00,19720,23175,18219,2131,0,24907.0,12251.0,2661.0,56.0,20210,20286,76,0.4,49.18697554904244,False,False,False,False
2025-06-22 02:30:00,19029,22456,17656,2266,0,24827.0,12245.0,2661.0,55.0,19510,19705,195,1.0,49.321303419664076,False,False,False,False
2025-06-22 03:00:00,18397,22112,17104,2324,0,24388.0,11988.0,2679.0,58.0,19001,18997,4,0.0,49.15532228965065,False,False,False,False
2025-06-22 03:30:00,18194,21877,16874,2381,0,24102.0,11898.0,2659.0,57.0,18418,18395,23,0.1,49.36519790888723,False,False,False,False
2025-06-22 04:00:00,17640,21710,16486,2414,0,23719.0,11952.0,2668.0,59.0,17997,18183,186,1.0,50.38998271427969,False,False,False,False
2025-06-22 04:30:00,17131,21297,16022,2447,0,23726.0,11882.0,2671.0,61.0,17298,17620,322,1.8,50.08008092388098,False,False,False,False
2025-06-22 05:00:00,16667,21048,15528,2340,52,23290.0,12446.0,2671.0,63.0,16729,17119,390,2.3,53.43924431086303,False,False,False,False
2025-06-22 05:30:00,16519,20882,15330,2233,351,24071.0,13407.0,2676.0,60.0,16534,16650,116,0.7,55.69772755598022,False,False,False,False
2025-06-22 06:00:00,16655,19963,15468,2334,951,25040.0,14713.0,2667.0,55.0,16451,16512,61,0.4,58.75798722044728,False,False,False,False
2025-06-22 06:30:00,16688,19915,15544,2434,1651,25748.0,15486.0,2667.0,54.0,16521,16657,136,0.8,60.144477240950756,False,False,False,False
2025-06-22 07:00:00,17045,19689,15846,2639,2522,27380.0,16587.0,2693.0,56.0,16380,16697,317,1.9,60.580715850986124,False,False,False,False
2025-06-22 07:30:00,16872,19508,15657,2844,3276,28443.0,17862.0,2675.0,53.0,16641,17044,403,2.4,62.79928277607847,False,False,False,False
2025-06-22 08:00:00,16716,19899,15497,3074,4375,30378.0,18913.0,2665.0,47.0,16540,16867,327,1.9,62.25887155178089,False,False,False,False
2025-06-22 08:30:00,16491,19799,15308,3303,5364,30922.0,19481.0,2622.0,47.0,16973,16710,263,1.6,63.00045275208589,False,False,False,False
2025-06-22 09:00:00,17255,20649,16018,3347,6005,31785.0,20258.0,2257.0,40.0,17021,16505,516,3.1,63.7344659430549,False,False,False,False
2025-06-22 09:30:00,17095,20594,15810,3390,6707,32877.0,21310.0,2261.0,38.0,17278,17269,9,0.1,64.8173495148584,False,False,False,False
2025-06-22 10:00:00,16764,20163,15522,3481,7672,33276.0,21809.0,2290.0,39.0,17244,17093,151,0.9,65.5397283327323,False,False,False,False
2025-06-22 10:30:00,16704,20150,15533,3571,8710,33615.0,22099.0,2301.0,39.0,17125,16763,362,2.2,65.7414844563439,False,False,False,False
2025-06-22 11:00:00,16900,20348,15707,3705,8892,34366.0,22783.0,2298.0,37.0,17212,16699,513,3.1,66.29517546412151,False,False,False,False
2025-06-22 11:30:00,17239,20697,16004,3838,8843,34982.0,23442.0,2278.0,36.0,17361,16911,450,2.7,67.01160596878395,False,False,False,False
2025-06-22 12:00:00,17621,21426,16322,3926,8642,35281.0,23336.0,2290.0,38.0,17400,17261,139,0.8,66.14324990788243,False,False,False,False
2025-06-22 12:30:00,18164,22056,16843,4014,8476,35210.0,23606.0,2257.0,35.0,17585,17647,62,0.4,67.04345356432832,False,False,False,False
2025-06-22 13:00:00,18068,22855,16737,4081,7763,34667.0,23734.0,2285.0,35.0,17930,18162,232,1.3,68.46280324227652,False,False,False,False
