Month,Date,Datetime,Settlement_Period,Demand_Forecast,Demand_Outturn,TRIAD_Avoidance_Estimate,TRIAD_Avoidance_Corrected_Demand_Outturn,APE,Absolute_Error,Publish_Datetime
Jun,2025-06-22,2025-06-22 12:30:00+00:00,25,17585,17647,0,17647,0.4,62,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 13:00:00+00:00,26,17930,18162,0,18162,1.3,232,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 13:30:00+00:00,27,17940,18070,0,18070,0.7,130,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 14:00:00+00:00,28,18051,18284,0,18284,1.3,233,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 14:30:00+00:00,29,18084,18647,0,18647,3.0,563,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 15:00:00+00:00,30,18336,18736,0,18736,2.1,400,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 15:30:00+00:00,31,19029,18361,0,18361,3.6,668,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 16:00:00+00:00,32,19453,18630,0,18630,4.4,823,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 16:30:00+00:00,33,20136,19393,0,19393,3.8,743,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 17:00:00+00:00,34,21152,20274,0,20274,4.3,878,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 17:30:00+00:00,35,22330,21750,0,21750,2.7,580,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 18:00:00+00:00,36,23116,22258,0,22258,3.9,858,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 18:30:00+00:00,37,23606,22940,0,22940,2.9,666,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 19:00:00+00:00,38,24205,23446,0,23446,3.2,759,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 19:30:00+00:00,39,24497,23920,0,23920,2.4,577,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 20:00:00+00:00,40,25030,23856,0,23856,4.9,1174,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 20:30:00+00:00,41,25010,23738,0,23738,5.4,1272,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 21:00:00+00:00,42,24324,23337,0,23337,4.2,987,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 21:30:00+00:00,43,23683,22908,0,22908,3.4,775,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 22:00:00+00:00,44,23093,22479,0,22479,2.7,614,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 22:30:00+00:00,45,22802,22379,0,22379,1.9,423,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 23:00:00+00:00,46,21930,21809,0,21809,0.6,121,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-22 23:30:00+00:00,47,21186,20655,0,20655,2.6,531,2025-06-21T08:45:00Z
Jun,2025-06-22,2025-06-23 00:00:00+00:00,48,20120,19919,0,19919,1.0,201,2025-06-21T08:45:00Z
Jun,2025-06-23,2025-06-23 00:30:00+00:00,1,18920,19415,0,19415,2.5,495,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 01:00:00+00:00,2,18822,19075,0,19075,1.3,253,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 01:30:00+00:00,3,18454,18757,0,18757,1.6,303,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 02:00:00+00:00,4,18400,18481,0,18481,0.4,81,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 02:30:00+00:00,5,17843,17628,0,17628,1.2,215,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 03:00:00+00:00,6,17487,17431,0,17431,0.3,56,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 03:30:00+00:00,7,17299,16954,0,16954,2.0,345,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 04:00:00+00:00,8,17233,16703,0,16703,3.2,530,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 04:30:00+00:00,9,16809,16530,0,16530,1.7,279,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 05:00:00+00:00,10,16370,16384,0,16384,0.1,14,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 05:30:00+00:00,11,16585,16561,0,16561,0.1,24,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 06:00:00+00:00,12,17169,17079,0,17079,0.5,90,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 06:30:00+00:00,13,19055,18725,0,18725,1.8,330,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 07:00:00+00:00,14,20037,19590,0,19590,2.3,447,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 07:30:00+00:00,15,21229,20965,0,20965,1.3,264,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 08:00:00+00:00,16,21580,21489,0,21489,0.4,91,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 08:30:00+00:00,17,22340,22028,0,22028,1.4,312,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 09:00:00+00:00,18,21920,21456,0,21456,2.2,464,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 09:30:00+00:00,19,21697,21173,0,21173,2.5,524,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 10:00:00+00:00,20,21144,20673,0,20673,2.3,471,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 10:30:00+00:00,21,20476,20405,0,20405,0.3,71,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 11:00:00+00:00,22,20076,20207,0,20207,0.6,131,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 11:30:00+00:00,23,19516,20407,0,20407,4.4,891,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 12:00:00+00:00,24,19054,20269,0,20269,6.0,1215,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 12:30:00+00:00,25,18700,20153,0,20153,7.2,1453,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 13:00:00+00:00,26,18611,19443,0,19443,4.3,832,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 13:30:00+00:00,27,18526,19492,0,19492,5.0,966,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 14:00:00+00:00,28,18304,19140,0,19140,4.4,836,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 14:30:00+00:00,29,18059,18012,0,18012,0.3,47,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 15:00:00+00:00,30,18131,17855,0,17855,1.5,276,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 15:30:00+00:00,31,18020,18091,0,18091,0.4,71,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 16:00:00+00:00,32,18917,18710,0,18710,1.1,207,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 16:30:00+00:00,33,19880,19930,0,19930,0.3,50,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 17:00:00+00:00,34,21058,20771,0,20771,1.4,287,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 17:30:00+00:00,35,22088,22407,0,22407,1.4,319,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 18:00:00+00:00,36,23304,23340,0,23340,0.2,36,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 18:30:00+00:00,37,23977,24096,0,24096,0.5,119,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 19:00:00+00:00,38,24586,24795,0,24795,0.8,209,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 19:30:00+00:00,39,25337,25098,0,25098,1.0,239,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 20:00:00+00:00,40,26020,25122,0,25122,3.6,898,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 20:30:00+00:00,41,26430,25418,0,25418,4.0,1012,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 21:00:00+00:00,42,26064,25281,0,25281,3.1,783,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 21:30:00+00:00,43,25693,24962,0,24962,2.9,731,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 22:00:00+00:00,44,25473,24537,0,24537,3.8,936,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 22:30:00+00:00,45,24833,23942,0,23942,3.7,891,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 23:00:00+00:00,46,23642,23239,0,23239,1.7,403,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-23 23:30:00+00:00,47,22290,21363,0,21363,4.3,927,2025-06-22T08:45:00Z
Jun,2025-06-23,2025-06-24 00:00:00+00:00,48,21240,20445,0,20445,3.9,795,2025-06-22T08:45:00Z
Jun,2025-06-24,2025-06-24 00:30:00+00:00,1,20070,19976,0,19976,0.5,94,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 01:00:00+00:00,2,19843,20009,0,20009,0.8,166,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 01:30:00+00:00,3,19350,19123,0,19123,1.2,227,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 02:00:00+00:00,4,19250,18958,0,18958,1.5,292,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 02:30:00+00:00,5,18755,19189,0,19189,2.3,434,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 03:00:00+00:00,6,18409,18856,0,18856,2.4,447,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 03:30:00+00:00,7,17945,18208,0,18208,1.4,263,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 04:00:00+00:00,8,17824,18338,0,18338,2.8,514,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 04:30:00+00:00,9,17534,18239,0,18239,3.9,705,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 05:00:00+00:00,10,17360,18184,0,18184,4.5,824,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 05:30:00+00:00,11,17685,17919,0,17919,1.3,234,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 06:00:00+00:00,12,18395,18633,0,18633,1.3,238,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 06:30:00+00:00,13,20260,20348,0,20348,0.4,88,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 07:00:00+00:00,14,21569,21847,0,21847,1.3,278,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 07:30:00+00:00,15,23798,24049,0,24049,1.0,251,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 08:00:00+00:00,16,24380,25159,0,25159,3.1,779,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 08:30:00+00:00,17,25697,25694,0,25694,0.0,3,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 09:00:00+00:00,18,26040,25797,0,25797,0.9,243,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 09:30:00+00:00,19,25856,26486,0,26486,2.4,630,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 10:00:00+00:00,20,25388,26261,0,26261,3.3,873,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 10:30:00+00:00,21,24659,25384,0,25384,2.9,725,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 11:00:00+00:00,22,24273,25168,0,25168,3.6,895,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 11:30:00+00:00,23,24073,24459,0,24459,1.6,386,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 12:00:00+00:00,24,24000,23482,0,23482,2.2,518,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 12:30:00+00:00,25,23830,22857,0,22857,4.3,973,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 13:00:00+00:00,26,23568,22341,0,22341,5.5,1227,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 13:30:00+00:00,27,23244,22047,0,22047,5.4,1197,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 14:00:00+00:00,28,22578,21858,0,21858,3.3,720,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 14:30:00+00:00,29,22210,21249,0,21249,4.5,961,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 15:00:00+00:00,30,22146,21166,0,21166,4.6,980,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 15:30:00+00:00,31,22050,21814,0,21814,1.1,236,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 16:00:00+00:00,32,22418,22150,0,22150,1.2,268,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 16:30:00+00:00,33,23055,23189,0,23189,0.6,134,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 17:00:00+00:00,34,23822,23833,0,23833,0.0,11,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 17:30:00+00:00,35,24920,25140,0,25140,0.9,220,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 18:00:00+00:00,36,25800,26096,0,26096,1.1,296,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 18:30:00+00:00,37,26361,27110,0,27110,2.8,749,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 19:00:00+00:00,38,26884,27670,0,27670,2.8,786,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 19:30:00+00:00,39,27286,28093,0,28093,2.9,807,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 20:00:00+00:00,40,27540,27935,0,27935,1.4,395,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 20:30:00+00:00,41,27710,27678,0,27678,0.1,32,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 21:00:00+00:00,42,27613,27230,0,27230,1.4,383,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 21:30:00+00:00,43,27275,26823,0,26823,1.7,452,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 22:00:00+00:00,44,26990,26493,0,26493,1.9,497,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 22:30:00+00:00,45,26262,25905,0,25905,1.4,357,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 23:00:00+00:00,46,25100,25051,0,25051,0.2,49,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-24 23:30:00+00:00,47,23565,23436,0,23436,0.6,129,2025-06-23T08:45:00Z
Jun,2025-06-24,2025-06-25 00:00:00+00:00,48,22100,22584,0,22584,2.1,484,2025-06-23T08:45:00Z
Jun,2025-06-25,2025-06-25 00:30:00+00:00,1,21750,22104,0,22104,1.6,354,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 01:00:00+00:00,2,21467,21650,0,21650,0.8,183,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 01:30:00+00:00,3,20867,21066,0,21066,0.9,199,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 02:00:00+00:00,4,20830,20962,0,20962,0.6,132,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 02:30:00+00:00,5,20556,20935,0,20935,1.8,379,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 03:00:00+00:00,6,20266,20709,0,20709,2.1,443,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 03:30:00+00:00,7,20000,20376,0,20376,1.8,376,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 04:00:00+00:00,8,19969,20130,0,20130,0.8,161,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 04:30:00+00:00,9,19738,19261,0,19261,2.5,477,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 05:00:00+00:00,10,19694,19400,0,19400,1.5,294,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 05:30:00+00:00,11,19680,19579,0,19579,0.5,101,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 06:00:00+00:00,12,20381,20162,0,20162,1.1,219,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 06:30:00+00:00,13,22287,21989,0,21989,1.4,298,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 07:00:00+00:00,14,23631,23335,0,23335,1.3,296,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 07:30:00+00:00,15,25977,24817,0,24817,4.7,1160,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 08:00:00+00:00,16,26480,25569,0,25569,3.6,911,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 08:30:00+00:00,17,26530,26443,0,26443,0.3,87,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 09:00:00+00:00,18,26355,26112,0,26112,0.9,243,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 09:30:00+00:00,19,26435,26571,0,26571,0.5,136,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 10:00:00+00:00,20,26066,26483,0,26483,1.6,417,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 10:30:00+00:00,21,25659,25991,0,25991,1.3,332,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 11:00:00+00:00,22,25250,25609,0,25609,1.4,359,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 11:30:00+00:00,23,25091,25447,0,25447,1.4,356,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 12:00:00+00:00,24,25048,24955,0,24955,0.4,93,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 12:30:00+00:00,25,25142,24796,0,24796,1.4,346,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 13:00:00+00:00,26,25260,24207,0,24207,4.3,1053,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 13:30:00+00:00,27,25127,24027,0,24027,4.6,1100,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 14:00:00+00:00,28,25060,23855,0,23855,5.1,1205,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 14:30:00+00:00,29,25149,23752,0,23752,5.9,1397,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 15:00:00+00:00,30,25190,23995,0,23995,5.0,1195,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 15:30:00+00:00,31,25164,24046,0,24046,4.6,1118,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 16:00:00+00:00,32,25687,25155,0,25155,2.1,532,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 16:30:00+00:00,33,26213,24840,0,24840,5.5,1373,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 17:00:00+00:00,34,27019,26243,0,26243,3.0,776,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 17:30:00+00:00,35,28113,27717,0,27717,1.4,396,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 18:00:00+00:00,36,28631,29270,0,29270,2.2,639,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 18:30:00+00:00,37,28979,29169,0,29169,0.7,190,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 19:00:00+00:00,38,29009,29444,0,29444,1.5,435,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 19:30:00+00:00,39,29206,29381,0,29381,0.6,175,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 20:00:00+00:00,40,29440,29486,0,29486,0.2,46,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 20:30:00+00:00,41,28800,28882,0,28882,0.3,82,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 21:00:00+00:00,42,28242,28807,0,28807,2.0,565,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 21:30:00+00:00,43,27718,28478,0,28478,2.7,760,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 22:00:00+00:00,44,27066,27712,0,27712,2.3,646,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 22:30:00+00:00,45,26478,26954,0,26954,1.8,476,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 23:00:00+00:00,46,25101,25738,0,25738,2.5,637,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-25 23:30:00+00:00,47,23377,24187,0,24187,3.3,810,2025-06-24T08:45:00Z
Jun,2025-06-25,2025-06-26 00:00:00+00:00,48,21960,23006,0,23006,4.5,1046,2025-06-24T08:45:00Z
Jun,2025-06-26,2025-06-26 00:30:00+00:00,1,22600,22652,0,22652,0.2,52,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 01:00:00+00:00,2,21975,22156,0,22156,0.8,181,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 01:30:00+00:00,3,21396,21206,0,21206,0.9,190,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 02:00:00+00:00,4,21020,21129,0,21129,0.5,109,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 02:30:00+00:00,5,20714,20876,0,20876,0.8,162,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 03:00:00+00:00,6,20471,20193,0,20193,1.4,278,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 03:30:00+00:00,7,20210,19868,0,19868,1.7,342,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 04:00:00+00:00,8,19918,19720,0,19720,1.0,198,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 04:30:00+00:00,9,19470,19611,0,19611,0.7,141,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 05:00:00+00:00,10,19171,19399,0,19399,1.2,228,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 05:30:00+00:00,11,18860,19685,0,19685,4.2,825,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 06:00:00+00:00,12,19387,19931,0,19931,2.7,544,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 06:30:00+00:00,13,21332,21146,0,21146,0.9,186,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 07:00:00+00:00,14,22808,21924,0,21924,4.0,884,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 07:30:00+00:00,15,24924,23877,0,23877,4.4,1047,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 08:00:00+00:00,16,25730,24527,0,24527,4.9,1203,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 08:30:00+00:00,17,26700,25477,0,25477,4.8,1223,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 09:00:00+00:00,18,26113,25496,0,25496,2.4,617,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 09:30:00+00:00,19,26025,25412,0,25412,2.4,613,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 10:00:00+00:00,20,25544,24543,0,24543,4.1,1001,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 10:30:00+00:00,21,24813,23897,0,23897,3.8,916,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 11:00:00+00:00,22,24268,23296,0,23296,4.2,972,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 11:30:00+00:00,23,23653,22355,0,22355,5.8,1298,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 12:00:00+00:00,24,23317,21655,0,21655,7.7,1662,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 12:30:00+00:00,25,23410,21067,0,21067,11.1,2343,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 13:00:00+00:00,26,22269,20762,0,20762,7.3,1507,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 13:30:00+00:00,27,21224,19890,0,19890,6.7,1334,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 14:00:00+00:00,28,20210,18760,0,18760,7.7,1450,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 14:30:00+00:00,29,20379,17872,0,17872,14.0,2507,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 15:00:00+00:00,30,20540,17510,0,17510,17.3,3030,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 15:30:00+00:00,31,20882,17560,0,17560,18.9,3322,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 16:00:00+00:00,32,21488,18151,0,18151,18.4,3337,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 16:30:00+00:00,33,22345,19376,0,19376,15.3,2969,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 17:00:00+00:00,34,23520,20833,0,20833,12.9,2687,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 17:30:00+00:00,35,24228,22328,0,22328,8.5,1900,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 18:00:00+00:00,36,25131,23411,0,23411,7.3,1720,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 18:30:00+00:00,37,25892,24615,0,24615,5.2,1277,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 19:00:00+00:00,38,26424,25561,0,25561,3.4,863,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 19:30:00+00:00,39,26768,26689,0,26689,0.3,79,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 20:00:00+00:00,40,26890,26720,0,26720,0.6,170,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 20:30:00+00:00,41,26636,26921,0,26921,1.1,285,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 21:00:00+00:00,42,26880,26963,0,26963,0.3,83,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 21:30:00+00:00,43,26403,26372,0,26372,0.1,31,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 22:00:00+00:00,44,25885,26027,0,26027,0.5,142,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 22:30:00+00:00,45,25766,25359,0,25359,1.6,407,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 23:00:00+00:00,46,24336,24373,0,24373,0.2,37,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-26 23:30:00+00:00,47,22583,23093,0,23093,2.2,510,2025-06-25T08:45:00Z
Jun,2025-06-26,2025-06-27 00:00:00+00:00,48,21300,22134,0,22134,3.8,834,2025-06-25T08:45:00Z
Jun,2025-06-27,2025-06-27 00:30:00+00:00,1,21300,21186,0,21186,0.5,114,2025-06-26T08:45:00Z
Jun,2025-06-27,2025-06-27 01:00:00+00:00,2,20903,20688,0,20688,1.0,215,2025-06-26T08:45:00Z
Jun,2025-06-27,2025-06-27 01:30:00+00:00,3,20610,20476,0,20476,0.7,134,2025-06-26T08:45:00Z
Jun,2025-06-27,2025-06-27 02:00:00+00:00,4,20190,20080,0,20080,0.5,110,2025-06-26T08:45:00Z
Jun,2025-06-27,2025-06-27 02:30:00+00:00,5,19584,19708,0,19708,0.6,124,2025-06-26T08:45:00Z
Jun,2025-06-27,2025-06-27 03:00:00+00:00,6,18970,19975,0,19975,5.0,1005,2025-06-26T08:45:00Z
Jun,2025-06-27,2025-06-27 03:30:00+00:00,7,18911,19252,0,19252,1.8,341,2025-06-26T08:45:00Z
