DATETIME,GAS,COAL,NUCLEAR,WIND,WIND_EMB,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,WIND_EMB_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc
2025-08-26 16:30:00,11438.0,0.0,2929.0,6336.0,2286.0,245.0,3698.0,2575.0,810.0,3362.0,0.0,33679.0,160.0,17733.0,12268.0,12229.0,11438.0,34.0,0.0,8.7,18.8,6.8,0.7,11.0,7.6,2.4,10.0,0.0,100.0,52.7,52.9,36.3,34.0
2025-08-26 17:00:00,11680.0,0.0,2929.0,6059.0,2131.0,337.0,4180.0,2578.0,1276.0,2265.0,250.0,33685.0,164.0,16549.0,12364.0,11042.0,11680.0,34.7,0.0,8.7,18.0,6.3,1.0,12.4,7.7,3.8,6.7,0.7,100.0,49.1,52.3,32.8,34.7
2025-08-26 17:30:00,11973.0,0.0,2928.0,6135.0,2010.0,359.0,4194.0,2587.0,1579.0,1291.0,294.0,33350.0,172.0,15604.0,12420.0,10089.0,11973.0,35.9,0.0,8.8,18.4,6.0,1.1,12.6,7.8,4.7,3.9,0.9,100.0,46.8,50.9,30.3,35.9
2025-08-26 18:00:00,12306.0,0.0,2932.0,6272.0,1887.0,366.0,3324.0,2583.0,1864.0,553.0,294.0,32381.0,181.0,14887.0,12599.0,9372.0,12306.0,38.0,0.0,9.1,19.4,5.8,1.1,10.3,8.0,5.8,1.7,0.9,100.0,46.0,50.2,28.9,38.0
2025-08-26 18:30:00,12337.0,0.0,2925.0,6490.0,1726.0,386.0,3286.0,2594.0,1808.0,83.0,294.0,31929.0,183.0,14498.0,12870.0,8979.0,12337.0,38.6,0.0,9.2,20.3,5.4,1.2,10.3,8.1,5.7,0.3,0.9,100.0,45.4,50.9,28.1,38.6
2025-08-26 19:00:00,12673.0,0.0,2924.0,6271.0,1572.0,390.0,3536.0,2588.0,1550.0,0.0,342.0,31846.0,188.0,14087.0,12624.0,8575.0,12673.0,39.8,0.0,9.2,19.7,4.9,1.2,11.1,8.1,4.9,0.0,1.1,100.0,44.2,50.1,26.9,39.8
2025-08-26 19:30:00,13134.0,0.0,2923.0,6195.0,1480.0,422.0,3522.0,2581.0,1453.0,0.0,54.0,31764.0,193.0,13655.0,12319.0,8151.0,13134.0,41.3,0.0,9.2,19.5,4.7,1.3,11.1,8.1,4.6,0.0,0.2,100.0,43.0,49.1,25.7,41.3
2025-08-26 20:00:00,12710.0,0.0,2922.0,6240.0,1462.0,432.0,3136.0,2587.0,884.0,0.0,28.0,30401.0,186.0,13671.0,12278.0,8162.0,12710.0,41.8,0.0,9.6,20.5,4.8,1.4,10.3,8.5,2.9,0.0,0.1,100.0,45.0,50.9,26.8,41.8
2025-08-26 20:30:00,12259.0,0.0,2922.0,6254.0,1500.0,338.0,3134.0,2590.0,496.0,0.0,0.0,29493.0,182.0,13604.0,12125.0,8092.0,12259.0,41.6,0.0,9.9,21.2,5.1,1.1,10.6,8.8,1.7,0.0,0.0,100.0,46.1,52.0,27.4,41.6
2025-08-26 21:00:00,12052.0,0.0,2924.0,6349.0,1500.0,317.0,2700.0,2588.0,420.0,0.0,0.0,28850.0,183.0,13678.0,12218.0,8166.0,12052.0,41.8,0.0,10.1,22.0,5.2,1.1,9.4,9.0,1.5,0.0,0.0,100.0,47.4,52.8,28.3,41.8
2025-08-26 21:30:00,10948.0,0.0,2923.0,6237.0,1390.0,296.0,2708.0,2590.0,210.0,0.0,0.0,27302.0,176.0,13436.0,12101.0,7923.0,10948.0,40.1,0.0,10.7,22.8,5.1,1.1,9.9,9.5,0.8,0.0,0.0,100.0,49.2,55.7,29.0,40.1
2025-08-26 22:00:00,8524.0,0.0,2929.0,6139.0,1270.0,239.0,3988.0,2588.0,177.0,0.0,0.0,25854.0,157.0,13165.0,11919.0,7648.0,8524.0,33.0,0.0,11.3,23.7,4.9,0.9,15.4,10.0,0.7,0.0,0.0,100.0,50.9,62.4,29.6,33.0
2025-08-26 22:30:00,7770.0,0.0,2927.0,5458.0,1240.0,236.0,3974.0,2592.0,335.0,0.0,4.0,24536.0,154.0,12457.0,11301.0,6938.0,7770.0,31.7,0.0,11.9,22.2,5.1,1.0,16.2,10.6,1.4,0.0,0.0,100.0,50.8,63.6,28.3,31.7
2025-08-26 23:00:00,7683.0,0.0,2940.0,4861.0,1243.0,227.0,3502.0,2410.0,218.0,0.0,2.0,23086.0,151.0,11683.0,10506.0,6333.0,7683.0,33.3,0.0,12.7,21.1,5.4,1.0,15.2,10.4,0.9,0.0,0.0,100.0,50.6,62.8,27.4,33.3
2025-08-26 23:30:00,7300.0,0.0,2945.0,4768.0,1208.0,199.0,3532.0,2452.0,251.0,0.0,0.0,22655.0,148.0,11572.0,10464.0,6175.0,7300.0,32.2,0.0,13.0,21.0,5.3,0.9,15.6,10.8,1.1,0.0,0.0,100.0,51.1,64.0,27.3,32.2
2025-08-27 00:00:00,6749.0,0.0,2946.0,4806.0,1162.0,171.0,4172.0,2420.0,170.0,0.0,0.0,22596.0,139.0,11505.0,10412.0,6139.0,6749.0,29.9,0.0,13.0,21.3,5.1,0.8,18.5,10.7,0.8,0.0,0.0,100.0,50.9,65.3,27.2,29.9
2025-08-27 00:30:00,6487.0,0.0,2950.0,4745.0,1143.0,179.0,4282.0,2552.0,212.0,0.0,0.0,22551.0,137.0,11569.0,10519.0,6067.0,6487.0,28.8,0.0,13.1,21.0,5.1,0.8,19.0,11.3,0.9,0.0,0.0,100.0,51.3,66.6,26.9,28.8
2025-08-27 01:00:00,6322.0,0.0,2951.0,4562.0,1143.0,179.0,3971.0,2894.0,273.0,0.0,0.0,22295.0,136.0,11729.0,10663.0,5884.0,6322.0,28.4,0.0,13.2,20.5,5.1,0.8,17.8,13.0,1.2,0.0,0.0,100.0,52.6,67.0,26.4,28.4
2025-08-27 01:30:00,6351.0,0.0,2953.0,4678.0,1140.0,170.0,3946.0,2810.0,198.0,0.0,0.0,22245.0,135.0,11751.0,10612.0,5988.0,6351.0,28.6,0.0,13.3,21.0,5.1,0.8,17.7,12.6,0.9,0.0,0.0,100.0,52.8,67.3,26.9,28.6
2025-08-27 02:00:00,6504.0,0.0,2950.0,4535.0,1116.0,157.0,4186.0,2597.0,317.0,0.0,0.0,22362.0,141.0,11355.0,10372.0,5808.0,6504.0,29.1,0.0,13.2,20.3,5.0,0.7,18.7,11.6,1.4,0.0,0.0,100.0,50.8,67.0,26.0,29.1
2025-08-27 02:30:00,6852.0,0.0,2952.0,4069.0,1071.0,165.0,4190.0,2846.0,311.0,0.0,0.0,22456.0,148.0,11103.0,10033.0,5305.0,6852.0,30.5,0.0,13.1,18.1,4.8,0.7,18.7,12.7,1.4,0.0,0.0,100.0,49.4,64.0,23.6,30.5
2025-08-27 03:00:00,6849.0,0.0,2953.0,4155.0,1054.0,178.0,4111.0,3111.0,311.0,0.0,0.0,22722.0,146.0,11451.0,10426.0,5387.0,6849.0,30.1,0.0,13.0,18.3,4.6,0.8,18.1,13.7,1.4,0.0,0.0,100.0,50.4,65.2,23.7,30.1
2025-08-27 03:30:00,6580.0,0.0,2957.0,4291.0,1107.0,181.0,4150.0,2839.0,304.0,0.0,0.0,22409.0,142.0,11375.0,10311.0,5579.0,6580.0,29.4,0.0,13.2,19.1,4.9,0.8,18.5,12.7,1.4,0.0,0.0,100.0,50.8,65.6,24.9,29.4
2025-08-27 04:00:00,6807.0,0.0,2952.0,4558.0,1178.0,197.0,3886.0,2911.0,308.0,0.0,0.0,22797.0,143.0,11796.0,10644.0,5933.0,6807.0,29.9,0.0,12.9,20.0,5.2,0.9,17.0,12.8,1.4,0.0,0.0,100.0,51.7,65.6,26.0,29.9
2025-08-27 04:30:00,6861.0,0.0,2974.0,4893.0,1209.0,203.0,3910.0,3069.0,307.0,0.0,0.0,23426.0,141.0,12348.0,11195.0,6305.0,6861.0,29.3,0.0,12.7,20.9,5.2,0.9,16.7,13.1,1.3,0.0,0.0,100.0,52.7,66.6,26.9,29.3
2025-08-27 05:00:00,7513.0,0.0,3020.0,4943.0,1229.0,294.0,3621.0,3034.0,316.0,5.0,0.0,23975.0,146.0,12525.0,11336.0,6471.0,7513.0,31.3,0.0,12.6,20.6,5.1,1.2,15.1,12.7,1.3,0.0,0.0,100.0,52.2,64.3,27.0,31.3
2025-08-27 05:30:00,7932.0,0.0,3057.0,5079.0,1272.0,318.0,3570.0,3021.0,334.0,311.0,0.0,24894.0,147.0,13058.0,11633.0,6980.0,7932.0,31.9,0.0,12.3,20.4,5.1,1.3,14.3,12.1,1.3,1.2,0.0,100.0,52.5,63.7,28.0,31.9
2025-08-27 06:00:00,7974.0,0.0,3074.0,5617.0,1317.0,331.0,3701.0,3030.0,341.0,1002.0,0.0,26387.0,140.0,14371.0,12252.0,8267.0,7974.0,30.2,0.0,11.6,21.3,5.0,1.3,14.0,11.5,1.3,3.8,0.0,100.0,54.5,65.2,31.3,30.2
2025-08-27 06:30:00,8103.0,0.0,3069.0,5681.0,1344.0,340.0,3698.0,3062.0,373.0,1909.0,0.0,27579.0,136.0,15405.0,12395.0,9274.0,8103.0,29.4,0.0,11.1,20.6,4.9,1.2,13.4,11.1,1.4,6.9,0.0,100.0,55.9,65.4,33.6,29.4
2025-08-27 07:00:00,7416.0,0.0,3066.0,5710.0,1403.0,284.0,6224.0,2842.0,358.0,2890.0,104.0,30298.0,133.0,16299.0,12194.0,10391.0,7416.0,24.5,0.0,10.1,18.8,4.6,0.9,20.5,9.4,1.2,9.5,0.3,100.0,53.8,66.4,34.3,24.5
2025-08-27 07:30:00,7356.0,0.0,3076.0,5920.0,1542.0,277.0,6482.0,3050.0,378.0,4082.0,14.0,32176.0,128.0,17961.0,12503.0,11835.0,7356.0,22.9,0.0,9.6,18.4,4.8,0.9,20.1,9.5,1.2,12.7,0.0,100.0,55.8,66.8,36.8,22.9
2025-08-27 08:00:00,6565.0,0.0,3071.0,6369.0,1707.0,246.0,6322.0,3191.0,359.0,4758.0,32.0,32620.0,113.0,19374.0,13190.0,13112.0,6565.0,20.1,0.0,9.4,19.5,5.2,0.8,19.4,9.8,1.1,14.6,0.1,100.0,59.4,71.5,40.2,20.1
2025-08-27 08:30:00,6100.0,0.0,3076.0,6643.0,1840.0,226.0,6332.0,3191.0,359.0,5300.0,0.0,33067.0,106.0,20276.0,13396.0,14009.0,6100.0,18.4,0.0,9.3,20.1,5.6,0.7,19.1,9.7,1.1,16.0,0.0,100.0,61.3,73.8,42.4,18.4
2025-08-27 09:00:00,5083.0,0.0,3078.0,6820.0,1949.0,197.0,6830.0,3190.0,346.0,6024.0,0.0,33516.0,97.0,21258.0,13511.0,14990.0,5083.0,15.2,0.0,9.2,20.3,5.8,0.6,20.4,9.5,1.0,18.0,0.0,100.0,63.4,77.2,44.7,15.2
2025-08-27 09:30:00,4203.0,0.0,3078.0,7110.0,2061.0,194.0,6844.0,3188.0,336.0,6480.0,0.0,33494.0,87.0,22111.0,13773.0,15845.0,4203.0,12.5,0.0,9.2,21.2,6.2,0.6,20.4,9.5,1.0,19.3,0.0,100.0,66.0,80.3,47.3,12.5
2025-08-27 10:00:00,3825.0,0.0,3077.0,7507.0,2215.0,194.0,6802.0,3226.0,333.0,5994.0,0.0,33173.0,83.0,22213.0,14261.0,15910.0,3825.0,11.5,0.0,9.3,22.6,6.7,0.6,20.5,9.7,1.0,18.1,0.0,100.0,67.0,82.9,48.0,11.5
2025-08-27 10:30:00,3639.0,0.0,3086.0,7980.0,2432.0,177.0,6804.0,3183.0,326.0,6660.0,0.0,34287.0,78.0,23518.0,14685.0,17249.0,3639.0,10.6,0.0,9.0,23.3,7.1,0.5,19.8,9.3,1.0,19.4,0.0,100.0,68.6,84.2,50.3,10.6
2025-08-27 11:00:00,3367.0,0.0,3086.0,8462.0,2659.0,157.0,6656.0,2993.0,323.0,6231.0,40.0,33974.0,73.0,23628.0,14989.0,17549.0,3367.0,9.9,0.0,9.1,24.9,7.8,0.5,19.6,8.8,1.0,18.3,0.1,100.0,69.5,85.4,51.7,9.9
2025-08-27 11:30:00,3542.0,0.0,3089.0,8791.0,2827.0,157.0,6656.0,2789.0,317.0,6922.0,0.0,35090.0,72.0,24575.0,15090.0,18697.0,3542.0,10.1,0.0,8.8,25.1,8.1,0.4,19.0,7.9,0.9,19.7,0.0,100.0,70.0,85.1,53.3,10.1
2025-08-27 12:00:00,3652.0,0.0,3081.0,9115.0,2880.0,158.0,6590.0,2514.0,315.0,6890.0,0.0,35195.0,72.0,24638.0,14984.0,19043.0,3652.0,10.4,0.0,8.8,25.9,8.2,0.4,18.7,7.1,0.9,19.6,0.0,100.0,70.0,84.0,54.1,10.4
2025-08-27 12:30:00,3285.0,0.0,3086.0,9854.0,2798.0,169.0,6558.0,2424.0,309.0,6755.0,0.0,35237.0,67.0,25086.0,15650.0,19576.0,3285.0,9.3,0.0,8.8,28.0,7.9,0.5,18.6,6.9,0.9,19.2,0.0,100.0,71.2,85.9,55.6,9.3
2025-08-27 13:00:00,3202.0,0.0,3085.0,10668.0,2703.0,164.0,5656.0,2391.0,309.0,7345.0,0.0,35523.0,64.0,26356.0,16508.0,20880.0,3202.0,9.0,0.0,8.7,30.0,7.6,0.5,15.9,6.7,0.9,20.7,0.0,100.0,74.2,87.0,58.8,9.0
2025-08-27 13:30:00,2885.0,0.0,3090.0,11495.0,2701.0,157.0,5580.0,2130.0,356.0,6473.0,0.0,34867.0,61.0,26046.0,17090.0,20826.0,2885.0,8.3,0.0,8.9,33.0,7.7,0.5,16.0,6.1,1.0,18.6,0.0,100.0,74.7,88.4,59.7,8.3
2025-08-27 14:00:00,3005.0,0.0,3082.0,11529.0,2690.0,151.0,4238.0,2464.0,348.0,7038.0,0.0,34545.0,53.0,26954.0,17440.0,21408.0,3005.0,8.7,0.0,8.9,33.4,7.8,0.4,12.3,7.1,1.0,20.4,0.0,100.0,78.0,87.8,62.0,8.7
2025-08-27 14:30:00,3540.0,0.0,3083.0,10982.0,2564.0,151.0,4114.0,2782.0,340.0,6308.0,0.0,33864.0,60.0,25870.0,17200.0,20005.0,3540.0,10.5,0.0,9.1,32.4,7.6,0.4,12.1,8.2,1.0,18.6,0.0,100.0,76.4,85.3,59.1,10.5
2025-08-27 15:00:00,4729.0,0.0,3080.0,11444.0,2403.0,150.0,3328.0,2971.0,484.0,5341.0,0.0,33930.0,72.0,25389.0,17807.0,19338.0,4729.0,13.9,0.0,9.1,33.7,7.1,0.4,9.8,8.8,1.4,15.7,0.0,100.0,74.8,80.7,57.0,13.9
2025-08-27 15:30:00,5558.0,0.0,3077.0,11462.0,2302.0,162.0,3318.0,3133.0,555.0,4437.0,0.0,34004.0,82.0,24573.0,17998.0,18363.0,5558.0,16.3,0.0,9.0,33.7,6.8,0.5,9.8,9.2,1.6,13.0,0.0,100.0,72.3,77.8,54.0,16.3
2025-08-27 16:00:00,7527.0,0.0,3076.0,11224.0,2227.0,215.0,3300.0,3195.0,712.0,3982.0,0.0,35458.0,102.0,23919.0,17882.0,17648.0,7527.0,21.2,0.0,8.7,31.7,6.3,0.6,9.3,9.0,2.0,11.2,0.0,100.0,67.5,71.4,49.8,21.2
2025-08-27 16:30:00,8955.0,0.0,3080.0,11190.0,2126.0,246.0,3286.0,3168.0,581.0,3344.0,0.0,35976.0,115.0,23154.0,17773.0,16906.0,8955.0,24.9,0.0,8.6,31.1,5.9,0.7,9.1,8.8,1.6,9.3,0.0,100.0,64.4,67.8,47.0,24.9
2025-08-27 17:00:00,10003.0,0.0,3074.0,11125.0,1993.0,300.0,2998.0,3165.0,807.0,2141.0,0.0,35606.0,130.0,21798.0,17790.0,15559.0,10003.0,28.1,0.0,8.6,31.2,5.6,0.8,8.4,8.9,2.3,6.0,0.0,100.0,61.2,65.2,43.7,28.1
2025-08-27 17:30:00,10389.0,0.0,3071.0,10487.0,1836.0,306.0,2974.0,3184.0,1287.0,1386.0,0.0,34920.0,141.0,20270.0,17180.0,14015.0,10389.0,29.8,0.0,8.8,30.0,5.3,0.9,8.5,9.1,3.7,4.0,0.0,100.0,58.0,62.8,40.1,29.8
2025-08-27 18:00:00,10710.0,0.0,3072.0,10722.0,1677.0,361.0,2718.0,3077.0,1280.0,618.0,0.0,34235.0,147.0,19527.0,17340.0,13378.0,10710.0,31.3,0.0,9.0,31.3,4.9,1.1,7.9,9.0,3.7,1.8,0.0,100.0,57.0,62.6,39.1,31.3
2025-08-27 18:30:00,11228.0,0.0,3067.0,9959.0,1544.0,362.0,2688.0,2896.0,1580.0,80.0,278.0,33682.0,158.0,18186.0,16669.0,12223.0,11228.0,33.3,0.0,9.1,29.6,4.6,1.1,8.0,8.6,4.7,0.2,0.8,100.0,54.0,60.0,36.3,33.3
2025-08-27 19:00:00,11513.0,0.0,3073.0,9732.0,1483.0,371.0,2300.0,2887.0,1583.0,0.0,100.0,33042.0,164.0,17646.0,16266.0,11686.0,11513.0,34.8,0.0,9.3,29.5,4.5,1.1,7.0,8.7,4.8,0.0,0.3,100.0,53.4,59.1,35.4,34.8
2025-08-27 19:30:00,11509.0,0.0,3069.0,9676.0,1516.0,372.0,2266.0,2890.0,1611.0,0.0,0.0,32909.0,165.0,17523.0,16112.0,11564.0,11509.0,35.0,0.0,9.3,29.4,4.6,1.1,6.9,8.8,4.9,0.0,0.0,100.0,53.2,58.8,35.1,35.0
2025-08-27 20:00:00,11390.0,0.0,3075.0,9826.0,1561.0,343.0,1922.0,3029.0,916.0,0.0,0.0,32062.0,161.0,17834.0,16294.0,11730.0,11390.0,35.5,0.0,9.6,30.6,4.9,1.1,6.0,9.4,2.9,0.0,0.0,100.0,55.6,60.6,36.6,35.5
2025-08-27 20:30:00,11091.0,0.0,3070.0,10017.0,1539.0,336.0,1888.0,3190.0,507.0,0.0,0.0,31638.0,156.0,18152.0,16617.0,11892.0,11091.0,35.1,0.0,9.7,31.7,4.9,1.1,6.0,10.1,1.6,0.0,0.0,100.0,57.4,62.5,37.6,35.1
2025-08-27 21:00:00,10339.0,0.0,3075.0,10181.0,1489.0,246.0,1520.0,3193.0,321.0,0.0,0.0,30364.0,151.0,18184.0,16697.0,11916.0,10339.0,34.1,0.0,10.1,33.5,4.9,0.8,5.0,10.5,1.1,0.0,0.0,100.0,59.9,64.5,39.2,34.1
2025-08-27 21:30:00,9080.0,0.0,3079.0,10015.0,1467.0,240.0,1526.0,3204.0,212.0,0.0,0.0,28823.0,141.0,18005.0,16539.0,11722.0,9080.0,31.5,0.0,10.7,34.7,5.1,0.8,5.3,11.1,0.7,0.0,0.0,100.0,62.5,67.8,40.7,31.5
2025-08-27 22:00:00,7362.0,0.0,3097.0,9859.0,1476.0,177.0,2314.0,3226.0,224.0,0.0,0.0,27735.0,123.0,17835.0,16360.0,11512.0,7362.0,26.5,0.0,11.2,35.5,5.3,0.6,8.3,11.6,0.8,0.0,0.0,100.0,64.3,72.6,41.5,26.5
2025-08-27 22:30:00,6957.0,0.0,3148.0,8932.0,1502.0,161.0,2382.0,3235.0,265.0,0.0,24.0,26605.0,122.0,17002.0,15501.0,10619.0,6957.0,26.1,0.0,11.8,33.6,5.6,0.6,9.0,12.2,1.0,0.0,0.1,100.0,63.9,73.1,39.9,26.1
2025-08-27 23:00:00,6695.0,0.0,3177.0,8190.0,1512.0,140.0,3139.0,3230.0,282.0,0.0,0.0,26365.0,120.0,16249.0,14780.0,9842.0,6695.0,25.4,0.0,12.1,31.1,5.7,0.5,11.9,12.3,1.1,0.0,0.0,100.0,61.6,72.2,37.3,25.4
2025-08-27 23:30:00,6608.0,0.0,3178.0,7747.0,1477.0,130.0,3176.0,3204.0,153.0,0.0,0.0,25674.0,121.0,15736.0,14260.0,9354.0,6608.0,25.7,0.0,12.4,30.2,5.8,0.5,12.4,12.5,0.6,0.0,0.0,100.0,61.3,71.9,36.4,25.7
2025-08-28 00:00:00,6603.0,0.0,3174.0,7138.0,1399.0,111.0,3436.0,3222.0,153.0,0.0,14.0,25250.0,122.0,15058.0,13660.0,8662.0,6603.0,26.2,0.0,12.6,28.3,5.5,0.4,13.6,12.8,0.6,0.0,0.1,100.0,59.6,70.8,34.3,26.2
2025-08-28 00:30:00,6683.0,0.0,3174.0,6387.0,1297.0,109.0,3468.0,3231.0,224.0,0.0,0.0,24573.0,127.0,14198.0,12902.0,7793.0,6683.0,27.2,0.0,12.9,26.0,5.3,0.4,14.1,13.1,0.9,0.0,0.0,100.0,57.8,69.0,31.7,27.2
2025-08-28 01:00:00,6648.0,0.0,3178.0,5724.0,1226.0,109.0,3974.0,3226.0,313.0,0.0,0.0,24398.0,129.0,13463.0,12300.0,7059.0,6648.0,27.2,0.0,13.0,23.5,5.0,0.4,16.3,13.2,1.3,0.0,0.0,100.0,55.2,68.0,28.9,27.2
2025-08-28 01:30:00,6572.0,0.0,3177.0,5312.0,1232.0,109.0,4000.0,3234.0,116.0,0.0,0.0,23752.0,129.0,13064.0,11833.0,6653.0,6572.0,27.7,0.0,13.4,22.4,5.2,0.5,16.8,13.6,0.5,0.0,0.0,100.0,55.0,68.0,28.0,27.7
2025-08-28 02:00:00,6574.0,0.0,3174.0,4983.0,1275.0,109.0,4000.0,3241.0,218.0,0.0,0.0,23574.0,131.0,12782.0,11508.0,6367.0,6574.0,27.9,0.0,13.5,21.1,5.4,0.5,17.0,13.7,0.9,0.0,0.0,100.0,54.2,67.0,27.0,27.9
2025-08-28 02:30:00,6606.0,0.0,3178.0,4636.0,1308.0,109.0,3996.0,3193.0,94.0,0.0,0.0,23120.0,132.0,12424.0,11117.0,6053.0,6606.0,28.6,0.0,13.7,20.1,5.7,0.5,17.3,13.8,0.4,0.0,0.0,100.0,53.7,66.4,26.2,28.6
2025-08-28 03:00:00,6744.0,0.0,3175.0,4402.0,1332.0,109.0,4028.0,3224.0,184.0,0.0,0.0,23198.0,136.0,12242.0,10959.0,5843.0,6744.0,29.1,0.0,13.7,19.0,5.7,0.5,17.4,13.9,0.8,0.0,0.0,100.0,52.8,65.5,25.2,29.1
2025-08-28 03:30:00,6772.0,0.0,3177.0,4407.0,1361.0,111.0,4106.0,3223.0,147.0,0.0,0.0,23304.0,136.0,12279.0,10919.0,5879.0,6772.0,29.1,0.0,13.6,18.9,5.8,0.5,17.6,13.8,0.6,0.0,0.0,100.0,52.7,65.2,25.2,29.1
2025-08-28 04:00:00,7232.0,0.0,3180.0,4627.0,1402.0,127.0,4118.0,3224.0,107.0,0.0,0.0,24017.0,140.0,12560.0,11163.0,6156.0,7232.0,30.1,0.0,13.2,19.3,5.8,0.5,17.1,13.4,0.4,0.0,0.0,100.0,52.3,64.4,25.6,30.1
2025-08-28 04:30:00,7633.0,0.0,3178.0,5083.0,1458.0,149.0,4098.0,3212.0,117.0,0.0,0.0,24928.0,141.0,13080.0,11623.0,6690.0,7633.0,30.6,0.0,12.7,20.4,5.8,0.6,16.4,12.9,0.5,0.0,0.0,100.0,52.5,63.9,26.8,30.6
2025-08-28 05:00:00,8458.0,0.0,3177.0,4933.0,1500.0,219.0,4072.0,3223.0,370.0,6.0,0.0,25958.0,150.0,13058.0,11555.0,6658.0,8458.0,32.6,0.0,12.2,19.0,5.8,0.8,15.7,12.4,1.4,0.0,0.0,100.0,50.3,60.4,25.7,32.6
2025-08-28 05:30:00,8849.0,0.0,3181.0,5090.0,1497.0,241.0,4000.0,3200.0,628.0,328.0,0.0,27014.0,152.0,13537.0,11742.0,7156.0,8849.0,32.8,0.0,11.8,18.8,5.5,0.9,14.8,11.8,2.3,1.2,0.0,100.0,50.1,58.9,26.5,32.8
2025-08-28 06:00:00,9333.0,0.0,3175.0,5161.0,1458.0,264.0,4000.0,3197.0,1040.0,1121.0,0.0,28749.0,154.0,14376.0,11863.0,8004.0,9333.0,32.5,0.0,11.0,18.0,5.1,0.9,13.9,11.1,3.6,3.9,0.0,100.0,50.0,56.7,27.8,32.5
2025-08-28 06:30:00,9753.0,0.0,3172.0,5216.0,1404.0,265.0,4000.0,3189.0,1421.0,2170.0,0.0,30590.0,154.0,15416.0,11982.0,9055.0,9753.0,31.9,0.0,10.4,17.1,4.6,0.9,13.1,10.4,4.6,7.1,0.0,100.0,50.4,55.2,29.6,31.9
2025-08-28 07:00:00,9714.0,0.0,3176.0,5420.0,1345.0,275.0,4168.0,3196.0,931.0,3407.0,0.0,31632.0,145.0,16819.0,12321.0,10447.0,9714.0,30.7,0.0,10.0,17.1,4.3,0.9,13.2,10.1,2.9,10.8,0.0,100.0,53.2,57.5,33.0,30.7
2025-08-28 07:30:00,9563.0,0.0,3171.0,5526.0,1301.0,269.0,4196.0,3205.0,992.0,4648.0,0.0,32871.0,138.0,18120.0,12396.0,11744.0,9563.0,29.1,0.0,9.6,16.8,4.0,0.8,12.8,9.8,3.0,14.1,0.0,100.0,55.1,57.6,35.7,29.1
2025-08-28 08:00:00,9191.0,0.0,3174.0,5688.0,1333.0,258.0,4332.0,3176.0,524.0,5846.0,0.0,33522.0,128.0,19475.0,12557.0,13125.0,9191.0,27.4,0.0,9.5,17.0,4.0,0.8,12.9,9.5,1.6,17.4,0.0,100.0,58.1,60.5,39.2,27.4
2025-08-28 08:30:00,8365.0,0.0,3178.0,6069.0,1479.0,237.0,4334.0,3174.0,466.0,6892.0,0.0,34194.0,116.0,21029.0,12924.0,14677.0,8365.0,24.5,0.0,9.3,17.7,4.3,0.7,12.7,9.3,1.4,20.2,0.0,100.0,61.5,63.7,42.9,24.5
2025-08-28 09:00:00,7662.0,0.0,3173.0,6307.0,1654.0,187.0,4378.0,3196.0,480.0,7395.0,0.0,34432.0,107.0,21912.0,13195.0,15543.0,7662.0,22.3,0.0,9.2,18.3,4.8,0.5,12.7,9.3,1.4,21.5,0.0,100.0,63.6,66.1,45.1,22.3
2025-08-28 09:30:00,6974.0,0.0,3177.0,6428.0,1771.0,186.0,4384.0,3186.0,478.0,8133.0,0.0,34717.0,99.0,22881.0,13297.0,16518.0,6974.0,20.1,0.0,9.2,18.5,5.1,0.5,12.6,9.2,1.4,23.4,0.0,100.0,65.9,68.5,47.6,20.1
2025-08-28 10:00:00,5623.0,0.0,3179.0,6879.0,1857.0,185.0,4800.0,3173.0,577.0,8411.0,0.0,34684.0,87.0,23684.0,13761.0,17332.0,5623.0,16.2,0.0,9.2,19.8,5.4,0.5,13.8,9.1,1.7,24.3,0.0,100.0,68.3,73.8,50.0,16.2
2025-08-28 10:30:00,4918.0,0.0,3173.0,6611.0,1957.0,167.0,4876.0,3173.0,701.0,8196.0,28.0,33800.0,83.0,23305.0,13447.0,16959.0,4918.0,14.6,0.0,9.4,19.6,5.8,0.5,14.4,9.4,2.1,24.2,0.1,100.0,68.9,76.0,50.2,14.6
2025-08-28 11:00:00,5093.0,0.0,3181.0,6611.0,2082.0,161.0,5320.0,3168.0,511.0,7991.0,0.0,34118.0,86.0,23194.0,13403.0,16845.0,5093.0,14.9,0.0,9.3,19.4,6.1,0.5,15.6,9.3,1.5,23.4,0.0,100.0,68.0,76.0,49.4,14.9
2025-08-28 11:30:00,5246.0,0.0,3182.0,6847.0,2223.0,162.0,5346.0,3156.0,361.0,8262.0,0.0,34785.0,85.0,23832.0,13530.0,17494.0,5246.0,15.1,0.0,9.1,19.7,6.4,0.5,15.4,9.1,1.0,23.8,0.0,100.0,68.5,75.3,50.3,15.1
