timestamp,signal_name,severity,reason,supporting_metric,confidence,impact_area,owner,resolution_target,operational_consequence
2025-06-01 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31488.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31714.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30663.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30674.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31838.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 15:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31424.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 16:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32535.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 16:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32633.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 17:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32957.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 17:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32903.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 18:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31862.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 18:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31041.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 19:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30454.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 19:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30287.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 20:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29928.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 20:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29935.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 21:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29481.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 21:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28852.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 22:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28498.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 22:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27792.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27429.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-01 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27247.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26893.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26419.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,25746.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,25655.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,25381.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,24957.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,24651.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,24260.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,24430.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,25081.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,25907.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27349.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27402.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28700.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29995.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30847.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 08:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31485.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 08:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31062.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 09:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32005.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31910.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31880.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31959.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32208.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32324.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,33280.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33498.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34451.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34138.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34013.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33951.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34069.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 15:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34375.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 16:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34262.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 16:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34240.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 17:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35284.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 17:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34975.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 18:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35057.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 18:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34816.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 19:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34121.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 19:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33911.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 20:00:00,Generation Surplus,Low,Generation significantly exceeded demand,33086.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 20:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32964.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 21:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32427.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 21:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31966.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 22:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30205.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 22:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29290.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29006.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-02 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29147.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29209.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28925.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28696.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28409.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28033.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27751.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27480.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27324.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27336.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27484.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28160.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29661.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31691.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32993.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,33438.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34010.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 08:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34499.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 08:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35373.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 09:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36377.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37211.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37877.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,38422.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37849.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37957.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37884.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37633.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37245.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37251.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36719.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36271.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37103.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 15:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36716.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 16:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37170.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 16:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36741.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 17:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35855.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 17:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34951.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 18:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34675.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 18:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33925.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 19:00:00,Generation Surplus,Low,Generation significantly exceeded demand,33051.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 19:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31939.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26665.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-03 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26350.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26582.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26490.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,25727.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,25502.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,25194.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,25248.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,24715.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,24637.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,24870.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,25289.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27181.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29305.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31544.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33156.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34462.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35142.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 08:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36138.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 08:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36162.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 09:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36531.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37425.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36095.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35900.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36339.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37089.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36873.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36575.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37274.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36643.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35977.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35885.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36082.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 15:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35928.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 16:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36123.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 16:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35584.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 17:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35830.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 17:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35894.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 18:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35905.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 18:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35179.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 19:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34049.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 19:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33661.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 20:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32837.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 20:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32246.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 21:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31594.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27794.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-04 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27201.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27251.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27422.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27181.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26914.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26585.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26325.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26344.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26134.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26181.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26668.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27572.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28709.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30633.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31464.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32844.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33341.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 08:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34305.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 08:30:00,Generation Surplus,Low,Generation significantly exceeded demand,34609.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 09:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34749.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35444.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35264.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35581.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35622.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35820.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35949.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35312.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34460.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33824.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,33364.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33857.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-06-05 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34088.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
